Date,Open,High,Low,Close,Adj Close,Volume
2019-04-11,253.0,254.0,251.5,252.0,232.71604919433594,24896840
2019-04-12,251.5,253.0,251.0,252.0,232.71604919433594,13548148
2019-04-15,255.0,256.0,254.0,255.5,235.9482421875,17192002
2019-04-16,257.0,257.0,255.5,257.0,237.3334503173828,19652648
2019-04-17,260.0,263.0,259.5,261.5,241.4890899658203,37864191
2019-04-18,264.0,266.0,263.5,264.5,244.25953674316406,38006795
2019-04-19,269.0,269.5,263.5,264.5,244.25953674316406,44658699
2019-04-22,266.5,267.5,265.0,266.0,245.64476013183594,24967393
2019-04-23,266.5,268.0,266.0,268.0,247.49171447753906,25336847
2019-04-24,270.0,270.0,267.5,269.0,248.41519165039062,26449755
2019-04-25,268.5,269.0,267.0,267.5,247.02999877929688,32386724
2019-04-26,262.0,263.0,257.5,260.0,240.1038818359375,47518804
2019-04-29,260.0,262.0,258.5,259.5,239.6421356201172,31126618
2019-04-30,260.0,260.5,258.0,259.0,239.180419921875,33799419
2019-05-02,261.5,262.5,258.5,259.0,239.180419921875,27091394
2019-05-03,262.0,265.0,260.5,265.0,244.72128295898438,29840246
2019-05-06,260.0,260.0,258.0,259.0,239.180419921875,32823187
2019-05-07,259.5,263.0,259.0,262.5,242.41256713867188,25686126
2019-05-08,260.0,261.5,259.5,260.0,240.1038818359375,25542364
2019-05-09,259.5,259.5,256.0,256.5,236.8717041015625,33587574
2019-05-10,257.0,259.0,255.0,256.0,236.40997314453125,18617212
2019-05-13,253.0,254.0,249.5,250.5,231.3308563232422,28284535
2019-05-14,247.5,251.0,245.0,248.5,229.48391723632812,45055708
2019-05-15,251.0,252.0,249.0,249.0,229.9456329345703,36825479
2019-05-16,248.5,249.5,246.0,247.0,228.09869384765625,29713519
2019-05-17,249.0,249.0,241.5,241.5,223.01954650878906,38647856
2019-05-20,242.5,243.0,238.0,238.0,219.78741455078125,39157661
2019-05-21,233.5,236.0,232.5,234.0,216.09349060058594,80042775
2019-05-22,236.5,240.5,235.5,238.0,219.78741455078125,34622034
2019-05-23,233.5,233.5,230.0,230.0,212.3995819091797,58752627
2019-05-24,230.0,234.0,230.0,233.0,215.17002868652344,36000789
2019-05-27,234.0,235.0,231.0,231.0,213.3230743408203,35562033
2019-05-28,232.0,232.0,230.5,230.5,212.861328125,95240033
2019-05-29,228.0,230.5,227.0,229.5,211.9378662109375,26533236
2019-05-30,230.0,231.5,229.0,231.0,213.3230743408203,28500328
2019-05-31,232.0,237.5,231.0,235.5,217.47869873046875,46070338
2019-06-03,235.5,238.5,232.0,238.0,219.78741455078125,31054092
2019-06-04,237.5,238.0,233.0,233.0,215.17002868652344,24443428
2019-06-05,238.0,238.0,234.0,235.0,217.0169677734375,29139584
2019-06-06,231.5,232.0,229.5,232.0,214.2465362548828,34651731
2019-06-10,237.5,240.0,234.5,240.0,221.6343536376953,35373888
2019-06-11,240.0,246.0,239.0,244.5,225.7899932861328,31965670
2019-06-12,244.5,247.5,243.0,246.0,227.17520141601562,29675556
2019-06-13,242.5,244.0,240.0,240.0,221.6343536376953,32981724
2019-06-14,238.5,239.5,236.0,236.0,217.9404296875,31951556
2019-06-17,231.5,235.0,230.5,233.0,215.17002868652344,51017012
2019-06-18,234.0,235.5,233.0,235.5,217.47869873046875,28578087
2019-06-19,242.5,244.0,240.5,244.0,225.32826232910156,50164372
2019-06-20,242.0,245.5,241.0,245.0,226.25172424316406,37836291
2019-06-21,248.0,248.5,246.0,248.5,229.48391723632812,61164304
2019-06-24,241.0,242.0,240.0,241.0,229.96102905273438,43300507
2019-06-25,241.0,241.5,237.0,238.5,227.5755157470703,28559283
2019-06-26,235.0,236.5,234.0,234.5,223.7587432861328,27607041
2019-06-27,236.0,241.5,236.0,240.5,229.48391723632812,42007834
2019-06-28,241.5,241.5,238.0,239.0,228.05262756347656,25962203
2019-07-01,245.5,250.0,245.0,248.5,237.11749267578125,66307875
2019-07-02,249.5,250.0,247.5,249.0,237.59457397460938,24181202
2019-07-03,244.0,245.0,242.0,242.5,231.3922882080078,29449774
2019-07-04,244.5,245.0,242.5,244.0,232.82359313964844,17481240
2019-07-05,244.5,245.0,241.5,243.0,231.86940002441406,22867074
2019-07-08,240.0,244.5,240.0,242.5,231.3922882080078,27787909
2019-07-09,241.5,243.0,240.5,242.0,230.9152069091797,16418987
2019-07-10,243.0,247.0,243.0,247.0,235.6861572265625,23812131
2019-07-11,250.0,250.0,247.5,250.0,238.5487518310547,31160289
2019-07-12,252.0,252.0,249.5,250.5,239.02584838867188,23479432
2019-07-15,251.0,254.5,249.5,254.5,242.84263610839844,29727300
2019-07-16,254.0,256.5,253.5,256.0,244.27392578125,21361249
2019-07-17,254.0,254.0,251.0,252.0,240.4571533203125,25573648
2019-07-18,252.0,254.5,251.5,254.0,242.3655548095703,20842575
2019-07-19,259.5,261.0,259.0,259.0,247.1365203857422,59709798
2019-07-22,263.0,264.0,262.0,264.0,251.90748596191406,31522639
2019-07-23,265.5,266.5,262.5,264.0,251.90748596191406,29273223
2019-07-24,266.5,266.5,263.0,265.0,252.86167907714844,23734039
2019-07-25,264.0,265.0,261.5,265.0,252.86167907714844,30433545
2019-07-26,261.0,262.5,261.0,261.0,249.04490661621094,20438071
2019-07-29,260.0,262.0,259.5,261.0,249.04490661621094,17509320
2019-07-30,262.5,263.0,260.0,260.0,248.09071350097656,22670612
2019-07-31,260.0,260.0,257.0,259.5,247.61361694335938,31635601
2019-08-01,257.5,257.5,255.5,256.5,244.7510223388672,30017526
2019-08-02,252.0,253.5,250.5,251.5,239.9800567626953,54021644
2019-08-05,251.0,252.0,245.5,246.5,235.20909118652344,51535721
2019-08-06,240.0,250.0,240.0,248.5,237.11749267578125,58625879
2019-08-07,250.0,250.5,246.5,248.0,236.640380859375,29435460
2019-08-08,248.0,254.0,248.0,253.5,241.888427734375,29725266
2019-08-12,254.5,254.5,251.0,251.0,239.50296020507812,21794603
2019-08-13,249.0,249.5,246.5,246.5,235.20909118652344,23121107
2019-08-14,252.5,254.0,249.5,249.5,238.07167053222656,35216703
2019-08-15,247.0,248.5,246.0,248.0,236.640380859375,27624412
2019-08-16,249.5,252.0,248.0,250.0,238.5487518310547,25370715
2019-08-19,251.5,253.0,250.5,252.0,240.4571533203125,24060514
2019-08-20,254.0,254.5,252.5,254.5,242.84263610839844,19960494
2019-08-21,254.5,255.0,253.0,254.5,242.84263610839844,20269296
2019-08-22,257.0,257.5,254.0,254.0,242.3655548095703,21900840
2019-08-23,253.5,254.5,253.0,254.0,242.3655548095703,14166877
2019-08-26,249.0,250.5,248.5,248.5,237.11749267578125,31678620
2019-08-27,250.5,251.0,248.5,250.0,238.5487518310547,50234951
2019-08-28,250.5,253.0,250.5,252.0,240.4571533203125,15132882
2019-08-29,253.0,254.0,251.0,254.0,242.3655548095703,19587767
2019-08-30,256.5,259.0,256.0,259.0,247.1365203857422,35184201
2019-09-02,258.0,258.0,256.0,257.5,245.70523071289062,14614854
2019-09-03,256.5,258.0,253.0,254.0,242.3655548095703,25762495
2019-09-04,254.0,258.0,254.0,257.5,245.70523071289062,22540733
2019-09-05,263.0,263.0,260.5,263.0,250.95330810546875,48791728
2019-09-06,265.0,265.0,263.0,263.5,251.43038940429688,25408515
2019-09-10,263.5,264.0,260.5,261.5,249.52198791503906,29308866
2019-09-11,264.0,264.5,260.5,263.0,250.95330810546875,36196015
2019-09-12,265.0,265.0,261.5,262.5,250.47621154785156,26017293
2019-09-16,262.0,265.5,261.5,265.5,253.33877563476562,32573966
2019-09-17,266.5,266.5,264.5,265.0,252.86167907714844,27600844
2019-09-18,267.0,269.5,266.5,267.0,254.7700653076172,47684759
2019-09-19,268.0,268.0,264.0,265.0,254.7700653076172,25233567
2019-09-20,266.0,266.5,264.0,264.0,253.8086700439453,43868865
2019-09-23,264.0,264.0,263.0,264.0,253.8086700439453,13093208
2019-09-24,263.5,265.5,262.0,265.0,254.7700653076172,24244943
2019-09-25,262.5,266.0,262.0,266.0,255.7315216064453,21003163
2019-09-26,269.0,269.5,266.5,268.0,257.6542663574219,29940103
2019-09-27,271.5,272.5,271.0,272.0,261.4998474121094,41235817
2019-10-01,273.0,280.5,273.0,280.0,269.1910095214844,71743890
2019-10-02,280.0,281.0,279.0,279.5,268.7103271484375,29295953
2019-10-03,274.0,277.5,274.0,276.5,265.826171875,31890864
2019-10-04,279.5,280.0,275.0,276.5,265.826171875,35169613
2019-10-07,279.0,279.5,277.5,278.0,267.2682189941406,17510230
2019-10-08,283.5,286.5,282.5,286.5,275.4401550292969,35278551
2019-10-09,283.5,286.0,282.0,282.0,271.11383056640625,34777456
2019-10-14,291.5,291.5,288.5,290.0,278.8050537109375,46683517
2019-10-15,293.5,296.0,292.0,293.5,282.1698913574219,38018567
2019-10-16,298.0,298.0,293.5,296.5,285.0540771484375,40297144
2019-10-17,295.0,295.5,292.0,293.5,282.1698913574219,40271938
2019-10-18,293.0,295.5,291.0,293.0,281.689208984375,45102984
2019-10-21,291.0,291.0,288.5,290.0,278.8050537109375,34634365
2019-10-22,292.5,294.0,291.5,294.0,282.6505432128906,26005020
2019-10-23,293.5,293.5,290.5,293.0,281.689208984375,28675408
2019-10-24,294.5,294.5,291.0,293.0,281.689208984375,29040827
2019-10-25,294.5,294.5,292.5,293.5,282.1698913574219,22682711
2019-10-28,295.0,295.5,294.0,294.5,283.1312561035156,20076561
2019-10-29,297.0,298.5,296.5,298.5,286.9768371582031,36682131
2019-10-30,298.5,299.5,296.5,299.5,287.938232421875,32370342
2019-10-31,300.0,301.5,298.5,298.5,286.9768371582031,40944514
2019-11-01,299.5,299.5,296.5,299.0,287.4575500488281,30121678
2019-11-04,302.5,308.0,301.0,307.0,295.1487121582031,44899671
2019-11-05,307.5,310.5,307.0,310.5,298.51361083984375,32201184
2019-11-06,309.0,311.5,308.0,311.0,298.99432373046875,22149743
2019-11-07,310.0,310.0,306.5,309.0,297.071533203125,28291659
2019-11-08,308.5,309.0,305.5,305.5,293.70660400390625,25651542
2019-11-11,305.0,305.0,300.0,301.0,289.3803405761719,35165583
2019-11-12,302.5,305.0,302.0,305.0,293.2259216308594,17540708
2019-11-13,303.0,304.0,301.5,304.0,292.2645263671875,18172438
2019-11-14,304.5,305.0,302.0,303.5,291.7838439941406,15734835
2019-11-15,305.5,307.5,304.5,307.0,295.1487121582031,28848445
2019-11-18,308.5,311.0,307.0,311.0,298.99432373046875,18691325
2019-11-19,312.5,315.0,311.0,315.0,302.83990478515625,31634197
2019-11-20,314.0,314.0,312.0,313.5,301.3977966308594,22387973
2019-11-21,309.5,311.0,307.0,311.0,298.99432373046875,28108833
2019-11-22,310.0,310.5,308.0,309.0,297.071533203125,24737984
2019-11-25,310.5,310.5,307.0,307.0,295.1487121582031,19530177
2019-11-26,310.0,310.5,307.0,307.0,295.1487121582031,101224622
2019-11-27,307.5,311.5,307.5,311.0,298.99432373046875,18467648
2019-11-28,310.0,312.0,308.5,309.5,297.55224609375,19077982
2019-11-29,309.0,309.5,305.0,305.0,293.2259216308594,30963561
2019-12-02,307.0,308.0,306.5,307.5,295.6294250488281,24016807
2019-12-03,305.0,307.0,305.0,307.0,295.1487121582031,24690319
2019-12-04,305.0,306.0,304.0,306.0,294.1873474121094,25492686
2019-12-05,309.0,312.0,309.0,312.0,299.9557189941406,34521842
2019-12-06,315.0,316.0,311.0,313.0,300.9170837402344,17695703
2019-12-09,314.0,316.5,314.0,316.0,303.80126953125,23256081
2019-12-10,315.0,315.5,312.5,313.5,301.3977966308594,20570594
2019-12-11,314.0,319.0,313.0,319.0,306.68548583984375,31223148
2019-12-12,325.0,334.5,324.0,331.5,318.7029724121094,52742851
2019-12-13,340.0,343.0,338.0,339.0,325.9134216308594,58198939
2019-12-16,336.5,338.5,336.0,336.0,323.02923583984375,102188
2019-12-17,335.0,345.0,335.0,345.0,331.68182373046875,40813458
2019-12-18,341.5,345.0,341.5,344.5,331.2010803222656,39682841
2019-12-19,340.0,342.0,335.0,335.0,324.422119140625,54888012
2019-12-20,332.0,333.0,328.5,329.0,318.6116027832031,86280459
2019-12-23,329.5,334.0,329.5,334.0,323.4537048339844,26639340
2019-12-24,334.0,334.5,332.0,332.0,321.516845703125,13488907
2019-12-25,332.0,334.5,331.0,333.0,322.48529052734375,12262954
2019-12-26,333.0,334.0,331.5,333.0,322.48529052734375,11427884
2019-12-27,335.0,338.0,335.0,338.0,327.327392578125,16677806
2019-12-30,338.0,339.0,334.0,334.5,323.93792724609375,21531263
