Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1999-12-31,4.309211730957031,4.320985488177706,4.28566383074382,4.309211730957031,169208,0.0,0.0
2000-01-03,4.3209882297877975,4.332761608706664,4.167928517260931,4.179702281951904,1662658,0.0,0.0
2000-01-04,4.203248793434863,4.379855992574785,4.203248793434863,4.285665512084961,980030,0.0,0.0
2000-01-05,4.28566516002964,4.46227234466178,4.273891399157095,4.379855632781982,913034,0.0,0.0
2000-01-06,4.403404429946991,4.426951570677479,4.285666025890135,4.320987701416016,704746,0.0,0.0
2000-01-07,4.368083507895451,4.4505002506429365,4.3563097426132575,4.40340518951416,506120,0.0,0.0
2000-01-10,4.391631187794733,4.485821699027307,4.344535739292377,4.35630989074707,472407,0.0,0.0
2000-01-11,4.391630280923658,4.474047009454633,4.285666025890135,4.320987701416016,696371,0.0,0.0
2000-01-12,4.309212077880018,4.391628385059855,4.309212077880018,4.3445329666137695,606399,0.0,0.0
2000-01-13,4.356308285165627,4.47404628436924,4.356308285165627,4.368082046508789,667382,0.0,0.0
2000-01-14,4.403402529000296,4.438723417734047,4.320985836048566,4.3445329666137695,738244,0.0,0.0
2000-01-18,4.320985488177706,4.344532616847194,4.226795044640445,4.309211730957031,812111,0.0,0.0
2000-01-19,4.309213197332586,4.379855764695485,4.297439050333442,4.332760334014893,710329,0.0,0.0
2000-01-20,4.332761973609823,4.391631187794733,4.332761973609823,4.35630989074707,534464,0.0,0.0
2000-01-21,4.4387234831443525,4.521140177310599,4.403402593890102,4.450497627258301,1102641,0.0,0.0
2000-01-24,4.450500757918249,4.485822057790811,4.391631539025143,4.426952838897705,1135710,0.0,0.0
2000-01-25,4.403404699320321,4.4387256054628,4.27389252408943,4.297440052032471,716770,0.0,0.0
2000-01-26,4.297441070334182,4.368084056674623,4.262119770050049,4.262119770050049,986043,0.0,0.0
2000-01-27,4.309213239792981,4.438724614567758,4.309213239792981,4.368082046508789,1039081,0.0,0.0
2000-01-28,4.332761608706664,4.344535373397638,4.1561543667978516,4.179702281951904,852265,0.0,0.0
2000-01-31,4.3327603767073075,4.40340371631027,4.2738915699915,4.368082046508789,833799,0.0,0.0
2000-02-01,4.379854626891307,4.379854626891307,4.320985836048566,4.3445329666137695,506335,0.0,0.0
2000-02-02,4.309212077880018,4.368080868722759,4.297437933939577,4.3445329666137695,394889,0.0,0.0
2000-02-03,4.309215172655833,4.438726605521892,4.285667253635288,4.426952838897705,867511,0.0,0.0
2000-02-04,4.391632152777508,4.415179689316767,4.167929784110096,4.226799011230469,475199,0.0,0.0
2000-02-07,4.238570924984304,4.285666367515601,4.179702104035296,4.191475868225098,419583,0.0,0.0
2000-02-08,4.215022647616052,4.320986882568858,4.191474739803883,4.203248500823975,399613,0.0,0.0
2000-02-09,4.1797015045053865,4.2385703170103435,4.061963107951402,4.1679277420043945,677689,0.0,0.0
2000-02-10,4.156153202056885,4.203248633394628,4.085510633708268,4.156153202056885,605970,0.0,0.0
2000-02-11,4.1326058103936365,4.14437957105957,4.061962474854086,4.109057903289795,338415,0.0,0.0
2000-02-14,4.1326064545014205,4.215023177780395,4.120832692000429,4.1679277420043945,579558,0.0,0.0
2000-02-15,4.215021652099632,4.28566420153561,4.215021652099632,4.2385687828063965,689070,0.0,0.0
2000-02-16,4.226796940281386,4.2385703170103435,4.109058543727403,4.1679277420043945,499678,0.0,0.0
2000-02-17,4.167926299673949,4.167926299673949,4.050188329635777,4.097283363342285,571827,0.0,0.0
2000-02-18,4.050188952847031,4.061962327313351,3.944224724930543,3.9677722454071045,689500,0.0,0.0
2000-02-22,3.9913199414020073,4.038415370198114,3.944224898377879,3.955998659133911,255315,0.0,0.0
2000-02-23,3.9559992395584707,3.9559992395584707,3.8618087539186,3.8853566646575928,324458,0.0,0.0
2000-02-24,3.920677061024669,3.920677061024669,3.6381056405239036,3.826486587524414,696371,0.0,0.0
2000-02-25,3.7676185949710637,3.8735828522826345,3.732296918685828,3.755844831466675,681555,0.0,0.0
2000-02-28,3.696975216898042,3.8500344952284657,3.696975216898042,3.826486587524414,694009,0.0,0.0
2000-02-29,3.838261839808213,3.838261839808213,3.7205234246913657,3.7911667823791504,506764,0.0,0.0
2000-03-01,3.7558446022531884,3.8382613275262134,3.7322966909094357,3.8029396533966064,551643,0.0,0.0
2000-03-02,3.802939065592346,3.838260734262432,3.755844021728211,3.826486587524414,642259,0.0,0.0
2000-03-03,3.826487400325945,3.897130366899725,3.8029398733920403,3.8735828399658203,234486,0.0,0.0
2000-03-06,3.8147114471142403,3.826485203822746,3.673425980840322,3.685199737548828,401976,0.0,0.0
2000-03-07,3.6734258550510015,3.767616291265527,3.543913764148634,3.638104200363159,860640,0.0,0.0
2000-03-08,3.5454706133881233,3.7006597629746407,3.509657913240071,3.557408571243286,6123041,0.123411,0.0
2000-03-09,3.6290333352798108,3.664846420288086,3.5693455121644795,3.664846420288086,612411,0.0,0.0
2000-03-10,3.6051586421409536,3.7245346939513233,3.581283510006705,3.676784038543701,534679,0.0,0.0
2000-03-13,3.6051588901640717,3.6409715908292415,3.5454706645829703,3.5693461894989014,474554,0.0,0.0
2000-03-14,3.5454704239731565,3.569345947268799,3.5215952918166384,3.5335328578948975,349367,0.0,0.0
2000-03-15,3.5812851079476014,3.831974889491249,3.5693475365540275,3.8080997467041016,995920,0.0,0.0
