key_0,open,high,low,close,volume,macd,macdsignal,macdhist,rsi,mom,slowk,slowd
1999-12-31,14.993727684020996,14.993727684020996,14.993727684020996,14.993727684020996,0,,,,,,,
2000-01-03,15.053343772888182,15.053343772888182,15.053343772888182,15.053343772888184,0,,,,,,,
2000-01-04,14.695640563964842,14.695640563964842,14.695640563964842,14.695640563964844,0,,,,,,,
2000-01-05,14.894364356994629,14.894364356994629,14.894364356994629,14.894364356994629,0,,,,,,,
2000-01-06,15.033472061157228,15.033472061157228,15.033472061157228,15.033472061157227,0,,,,,,,
2000-01-07,15.271940231323242,15.271940231323242,15.271940231323242,15.271940231323242,0,,,,,,,
2000-01-10,15.4905366897583,15.4905366897583,15.4905366897583,15.4905366897583,0,,,,,,,
2000-01-11,15.271940231323242,15.271940231323242,15.271940231323242,15.271940231323242,0,,,,,,,
2000-01-12,15.361366271972656,15.361366271972656,15.361366271972656,15.361366271972656,0,,,,,,78.3574929894808,88.09449555140704
2000-01-13,15.550153732299805,15.550153732299805,15.550153732299805,15.550153732299805,0,,,,,,78.3574929894808,81.49758910384806
2000-01-14,15.589898109436035,15.589898109436035,15.589898109436035,15.589898109436035,0,,,,,0.5961704254150391,90.57971165689825,82.43156587861996
2000-01-18,15.927730560302734,15.927730560302734,15.927730560302734,15.927730560302734,0,,,,,0.8743867874145508,100.0,89.64573488212636
2000-01-19,16.225814819335938,16.225814819335938,16.225814819335938,16.225814819335938,0,,,,,1.5301742553710938,100.0,96.85990388563276
2000-01-20,16.07677459716797,16.07677459716797,16.07677459716797,16.07677459716797,0,,,,,1.1824102401733398,92.6471902838275,97.5490634279425
2000-01-21,16.215879440307617,16.215879440307617,16.215879440307617,16.215879440307617,0,,,,72.86249133414708,1.1824073791503906,92.12639991020114,94.92453006467622
2000-01-24,16.474220275878906,16.474220275878906,16.474220275878906,16.474220275878906,0,,,,75.42091182192436,1.202280044555664,92.12639991020114,92.29999670140994
2000-01-25,16.225814819335938,16.225814819335938,16.225814819335938,16.225814819335938,0,,,,68.71291178077537,0.7352781295776367,78.64571632580162,87.6328387154013
2000-01-26,16.295368194580078,16.295368194580078,16.295368194580078,16.295368194580078,0,,,,69.53008528829706,1.023427963256836,64.16637872563699,78.31283165387993
2000-01-27,16.196006774902344,16.196006774902344,16.196006774902344,16.196006774902344,0,,,,66.84414254872011,0.8346405029296875,30.83304539230366,57.88171348124743
2000-01-28,15.798558235168457,15.798558235168457,15.798558235168457,15.798558235168457,0,,,,57.30773067203177,0.24840450286865234,18.333205359542372,37.77754315916102
2000-01-31,15.589898109436035,15.589898109436035,15.589898109436035,15.589898109436035,0,,,,53.03024540334871,0.0,7.105427357601002e-15,16.388750250615356
2000-02-01,15.649516105651855,15.649516105651855,15.649516105651855,15.649516105651855,0,,,,54.08476514646584,-0.2782144546508789,2.8169394881167613,7.050048282553058
2000-02-02,16.215879440307617,16.215879440307617,16.215879440307617,16.215879440307617,0,,,,62.66107836417586,-0.009935379028320312,36.150272821450095,12.989070769855632
2000-02-03,16.841861724853516,16.841861724853516,16.841861724853516,16.841861724853516,0,,,,69.45263304282103,0.7650871276855469,69.48360615478343,36.15027282145011
2000-02-04,16.990903854370117,16.990903854370117,16.990903854370117,16.990903854370117,0,,,,70.81381579451048,0.7750244140625,100.0,68.54462632541119
2000-02-07,17.219436645507812,17.219436645507812,17.219436645507812,17.219436645507812,0,,,,72.81418076245394,0.7452163696289062,100.0,89.82786871826117
2000-02-08,17.40822410583496,17.40822410583496,17.40822410583496,17.40822410583496,0,,,,74.37653355236901,1.1824092864990234,100.0,100.00000000000001
2000-02-09,17.447967529296875,17.447967529296875,17.447967529296875,17.447967529296875,0,,,,74.70608973918647,1.1525993347167969,100.0,100.00000000000001
2000-02-10,17.726181030273438,17.726181030273438,17.726181030273438,17.726181030273438,0,,,,76.94179567791531,1.5301742553710938,100.0,100.00000000000001
2000-02-11,17.61688232421875,17.61688232421875,17.61688232421875,17.61688232421875,0,,,,74.16823203142235,1.818324089050293,92.81039847435511,97.6034661581184
2000-02-14,17.80567169189453,17.80567169189453,17.80567169189453,17.80567169189453,0,,,,75.7915023644561,2.215773582458496,92.81039847435511,95.20693231623676
2000-02-15,17.815608978271484,17.815608978271484,17.815608978271484,17.815608978271484,0,,,,75.87743047149344,2.166092872619629,92.81039847435511,92.81039847435513
2000-02-16,17.895097732543945,17.895097732543945,17.895097732543945,17.895097732543945,0,,,,76.5931341366302,1.6792182922363281,100.0,95.20693231623676
2000-02-17,18.670122146606445,18.670122146606445,18.670122146606445,18.670122146606445,0,0.7468592103219258,0.6317521746876894,0.11510703563423641,82.15304841565056,1.8282604217529297,100.0,97.6034661581184
2000-02-18,18.451522827148438,18.451522827148438,18.451522827148438,18.451522827148438,0,0.7675339038001816,0.6589085205101879,0.10862538328999372,76.62450627666438,1.4606189727783203,91.57077893566274,97.19025964522093
2000-02-22,18.372034072875977,18.372034072875977,18.372034072875977,18.372034072875977,0,0.7686442171098413,0.6808556598301185,0.08778855727972279,74.65707540132806,1.152597427368164,79.94279063478025,90.50452319014768
2000-02-23,18.401844024658203,18.401844024658203,18.401844024658203,18.401844024658203,0,0.7631326442939397,0.6973110567228827,0.06582158757105694,74.9171802314026,0.9936199188232422,68.404310165415,79.97262657861934
2000-02-24,18.521076202392578,18.521076202392578,18.521076202392578,18.521076202392578,0,0.7596291909464021,0.7097746835675867,0.04985450737881547,75.97911438059187,1.0731086730957031,60.1666512761635,69.50458402545293
2000-02-25,18.521076202392578,18.521076202392578,18.521076202392578,18.521076202392578,0,0.7482275771733029,0.7174652622887299,0.03076231488457304,75.97911438059185,0.7948951721191406,71.794639577046,66.78853367287483
2000-02-28,18.739675521850586,18.739675521850586,18.739675521850586,18.739675521850586,0,0.7482060012431866,0.7236134100796212,0.02459259116356538,77.9629235934286,1.122793197631836,83.33312004641125,71.76480363320691
2000-02-29,19.21661376953125,19.21661376953125,19.21661376953125,19.21661376953125,0,0.7777088888480392,0.7344325058333048,0.043276383014734465,81.54422728400398,1.4109420776367188,100.0,85.04258654115242
2000-03-01,19.822721481323242,19.822721481323242,19.822721481323242,19.822721481323242,0,0.8403113802045006,0.7556082807075439,0.08470309949695665,84.90217482019938,2.007112503051758,100.0,94.44437334880375
2000-03-02,20.20029640197754,20.20029640197754,20.20029640197754,20.20029640197754,0,0.9099026547929014,0.7864671555246154,0.12343549926828601,86.54456867277396,2.3051986694335938,100.0,100.0
2000-03-03,20.240041732788086,20.240041732788086,20.240041732788086,20.240041732788086,0,0.9572270398508316,0.8206191323898586,0.13660790746097295,86.70847860579599,1.5699195861816406,100.0,100.0
2000-03-06,20.25991249084473,20.25991249084473,20.25991249084473,20.259912490844727,0,0.9849811109537221,0.8534915281026313,0.1314895828510908,86.79508624897252,1.808389663696289,99.99999999999989,99.99999999999996
2000-03-07,20.170486450195312,20.170486450195312,20.170486450195312,20.170486450195312,0,0.9883671963420291,0.8804666617505108,0.10790053459151827,84.13798630555421,1.798452377319336,93.18177191038326,97.72725730346104
2000-03-08,20.329465866088867,20.329465866088867,20.329465866088867,20.329465866088867,0,0.9924387870583722,0.9028610868120831,0.08957770024628908,85.01619253361187,1.927621841430664,93.18177191038326,95.45451460692213
