Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2009-11-12,8.406209945678711,8.406209945678711,8.406209945678711,8.406209945678711,0,0.0,0
2009-11-13,8.414619445800781,8.414619445800781,8.414619445800781,8.414619445800781,0,0.0,0
2009-11-16,8.52389907836914,8.52389907836914,8.52389907836914,8.52389907836914,0,0.0,0
2009-11-17,8.439838409423828,8.439838409423828,8.439838409423828,8.439838409423828,0,0.0,0
2009-11-18,8.52389907836914,8.52389907836914,8.52389907836914,8.52389907836914,0,0.0,0
2009-11-19,8.380995750427246,8.380995750427246,8.380995750427246,8.380995750427246,0,0.0,0
2009-11-20,8.364180564880371,8.364180564880371,8.364180564880371,8.364180564880371,0,0.0,0
2009-11-23,8.431431770324707,8.431431770324707,8.431431770324707,8.431431770324707,0,0.0,0
2009-11-24,8.347369194030762,8.347369194030762,8.347369194030762,8.347369194030762,0,0.0,0
2009-11-25,8.372588157653809,8.372588157653809,8.372588157653809,8.372588157653809,0,0.0,0
2009-11-27,8.179244995117188,8.179244995117188,8.179244995117188,8.179244995117188,0,0.0,0
2009-11-30,8.423026084899902,8.423026084899902,8.423026084899902,8.423026084899902,0,0.0,0
2009-12-01,8.549117088317871,8.549117088317871,8.549117088317871,8.549117088317871,0,0.0,0
2009-12-02,8.649993896484375,8.649993896484375,8.649993896484375,8.649993896484375,0,0.0,0
2009-12-03,8.574337005615234,8.574337005615234,8.574337005615234,8.574337005615234,0,0.0,0
2009-12-04,8.784491539001465,8.784491539001465,8.784491539001465,8.784491539001465,0,0.0,0
2009-12-07,8.607961654663086,8.607961654663086,8.607961654663086,8.607961654663086,0,0.0,0
2009-12-08,8.549117088317871,8.549117088317871,8.549117088317871,8.549117088317871,0,0.0,0
2009-12-09,8.540712356567383,8.540712356567383,8.540712356567383,8.540712356567383,0,0.0,0
2009-12-10,8.507087707519531,8.507087707519531,8.507087707519531,8.507087707519531,0,0.0,0
2009-12-11,8.607961654663086,8.607961654663086,8.607961654663086,8.607961654663086,0,0.0,0
2009-12-14,8.750866889953613,8.750866889953613,8.750866889953613,8.750866889953613,0,0.0,0
2009-12-15,8.666805267333984,8.666805267333984,8.666805267333984,8.666805267333984,0,0.0,0
2009-12-16,8.742461204528809,8.742461204528809,8.742461204528809,8.742461204528809,0,0.0,0
2009-12-17,8.725648880004883,8.725648880004883,8.725648880004883,8.725648880004883,0,0.0,0
2009-12-18,8.792900085449219,8.792900085449219,8.792900085449219,8.792900085449219,0,0.0,0
2009-12-21,8.89377212524414,8.89377212524414,8.89377212524414,8.89377212524414,0,0.0,0
2009-12-22,8.952614784240723,8.952614784240723,8.952614784240723,8.952614784240723,0,0.0,0
2009-12-23,8.994646072387695,8.994646072387695,8.994646072387695,8.994646072387695,0,0.0,0
2009-12-24,9.095521926879883,9.095521926879883,9.095521926879883,9.095521926879883,0,0.0,0
2009-12-28,9.112334251403809,9.112334251403809,9.112334251403809,9.112334251403809,0,0.0,0
2009-12-29,9.02827262878418,9.02827262878418,9.02827262878418,9.02827262878418,0,0.0,0
2009-12-30,9.045084953308105,9.045084953308105,9.045084953308105,9.045084953308105,0,0.0,0
2009-12-31,8.918991088867188,8.918991088867188,8.918991088867188,8.918991088867188,0,0.0,0
2010-01-04,8.902179718017578,8.902179718017578,8.902179718017578,8.902179718017578,0,0.0,0
2010-01-05,8.918991088867188,8.918991088867188,8.918991088867188,8.918991088867188,0,0.0,0
2010-01-06,8.902179718017578,8.902179718017578,8.902179718017578,8.902179718017578,0,0.0,0
2010-01-07,8.969429969787598,8.969429969787598,8.969429969787598,8.969429969787598,0,0.0,0
2010-01-08,8.9105863571167,8.9105863571167,8.9105863571167,8.9105863571167,0,0.0,0
2010-01-11,8.93580436706543,8.93580436706543,8.93580436706543,8.93580436706543,0,0.0,0
2010-01-12,8.801304817199707,8.801304817199707,8.801304817199707,8.801304817199707,0,0.0,0
2010-01-13,8.994646072387695,8.994646072387695,8.994646072387695,8.994646072387695,0,0.0,0
2010-01-14,8.986242294311523,8.986242294311523,8.986242294311523,8.986242294311523,0,0.0,0
2010-01-15,8.944209098815918,8.944209098815918,8.944209098815918,8.944209098815918,0,0.0,0
2010-01-19,9.12074089050293,9.12074089050293,9.12074089050293,9.12074089050293,0,0.0,0
2010-01-20,9.019865036010742,9.019865036010742,9.019865036010742,9.019865036010742,0,0.0,0
2010-01-21,8.809711456298828,8.809711456298828,8.809711456298828,8.809711456298828,0,0.0,0
2010-01-22,8.616369247436523,8.616369247436523,8.616369247436523,8.616369247436523,0,0.0,0
2010-01-25,8.666805267333984,8.666805267333984,8.666805267333984,8.666805267333984,0,0.0,0
2010-01-26,8.582744598388672,8.582744598388672,8.582744598388672,8.582744598388672,0,0.0,0
2010-01-27,8.649993896484375,8.649993896484375,8.649993896484375,8.649993896484375,0,0.0,0
2010-01-28,8.59114933013916,8.59114933013916,8.59114933013916,8.59114933013916,0,0.0,0
2010-01-29,8.540712356567383,8.540712356567383,8.540712356567383,8.540712356567383,0,0.0,0
2010-02-01,8.666805267333984,8.666805267333984,8.666805267333984,8.666805267333984,0,0.0,0
2010-02-02,8.792900085449219,8.792900085449219,8.792900085449219,8.792900085449219,0,0.0,0
2010-02-03,8.675209999084473,8.675209999084473,8.675209999084473,8.675209999084473,0,0.0,0
2010-02-04,8.364180564880371,8.364180564880371,8.364180564880371,8.364180564880371,0,0.0,0
2010-02-05,8.473461151123047,8.473461151123047,8.473461151123047,8.473461151123047,0,0.0,0
2010-02-08,8.305338859558105,8.305338859558105,8.305338859558105,8.305338859558105,0,0.0,0
2010-02-09,8.280119895935059,8.280119895935059,8.280119895935059,8.280119895935059,0,0.0,0
2010-02-10,8.296932220458984,8.296932220458984,8.296932220458984,8.296932220458984,0,0.0,0
2010-02-11,8.431431770324707,8.431431770324707,8.431431770324707,8.431431770324707,0,0.0,0
2010-02-12,8.540712356567383,8.540712356567383,8.540712356567383,8.540712356567383,0,0.0,0
2010-02-16,8.776084899902344,8.776084899902344,8.776084899902344,8.776084899902344,0,0.0,0
2010-02-17,8.860146522521973,8.860146522521973,8.860146522521973,8.860146522521973,0,0.0,0
2010-02-18,8.952614784240723,8.952614784240723,8.952614784240723,8.952614784240723,0,0.0,0
2010-02-19,8.944209098815918,8.944209098815918,8.944209098815918,8.944209098815918,0,0.0,0
2010-02-22,8.977835655212402,8.977835655212402,8.977835655212402,8.977835655212402,0,0.0,0
2010-02-23,8.9105863571167,8.9105863571167,8.9105863571167,8.9105863571167,0,0.0,0
2010-02-24,8.994646072387695,8.994646072387695,8.994646072387695,8.994646072387695,0,0.0,0
2010-02-25,9.01146125793457,9.01146125793457,9.01146125793457,9.01146125793457,0,0.0,0
2010-02-26,9.003053665161133,9.003053665161133,9.003053665161133,9.003053665161133,0,0.0,0
2010-03-01,9.070302963256836,9.070302963256836,9.070302963256836,9.070302963256836,0,0.0,0
2010-03-02,9.087117195129395,9.087117195129395,9.087117195129395,9.087117195129395,0,0.0,0
2010-03-03,9.070302963256836,9.070302963256836,9.070302963256836,9.070302963256836,0,0.0,0
2010-03-04,9.112334251403809,9.112334251403809,9.112334251403809,9.112334251403809,0,0.0,0
2010-03-05,9.33089828491211,9.33089828491211,9.33089828491211,9.33089828491211,0,0.0,0
2010-03-08,9.414958000183105,9.414958000183105,9.414958000183105,9.414958000183105,0,0.0,0
2010-03-09,9.440176963806152,9.440176963806152,9.440176963806152,9.440176963806152,0,0.0,0
2010-03-10,9.456990242004395,9.456990242004395,9.456990242004395,9.456990242004395,0,0.0,0
2010-03-11,9.499019622802734,9.499019622802734,9.499019622802734,9.499019622802734,0,0.0,0
2010-03-12,9.541050910949707,9.541050910949707,9.541050910949707,9.541050910949707,0,0.0,0
2010-03-15,9.515833854675293,9.515833854675293,9.515833854675293,9.515833854675293,0,0.0,0
2010-03-16,9.717583656311035,9.717583656311035,9.717583656311035,9.717583656311035,0,0.0,0
2010-03-17,9.818456649780273,9.818456649780273,9.818456649780273,9.818456649780273,0,0.0,0
