Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2001-09-24,7.680611610412598,7.680611610412598,7.680611610412598,7.680611610412598,0,0.0,0
2001-09-25,7.784896373748779,7.784896373748779,7.784896373748779,7.784896373748779,0,0.0,0
2001-09-26,7.8707857131958,7.8707857131958,7.8707857131958,7.870785713195801,0,0.0,0
2001-09-27,7.938265323638916,7.938265323638916,7.938265323638916,7.938265323638916,0,0.0,0
2001-09-28,8.054824829101562,8.054824829101562,8.054824829101562,8.054824829101562,0,0.0,0
2001-10-01,8.054824829101562,8.054824829101562,8.054824829101562,8.054824829101562,0,0.0,0
2001-10-02,7.993475914001465,7.993475914001465,7.993475914001465,7.993475914001465,0,0.0,0
2001-10-03,7.8707857131958,7.8707857131958,7.8707857131958,7.870785713195801,0,0.0,0
2001-10-04,7.956668376922608,7.956668376922608,7.956668376922608,7.956668376922607,0,0.0,0
2001-10-05,7.932131290435791,7.932131290435791,7.932131290435791,7.932131290435791,0,0.0,0
2001-10-08,7.925994873046875,7.925994873046875,7.925994873046875,7.925994873046875,0,0.0,0
2001-10-09,7.956668376922608,7.956668376922608,7.956668376922608,7.956668376922607,0,0.0,0
2001-10-10,7.981206893920899,7.981206893920899,7.981206893920899,7.981206893920898,0,0.0,0
2001-10-11,8.042555809020996,8.042555809020996,8.042555809020996,8.042555809020996,0,0.0,0
2001-10-12,8.024150848388672,8.024150848388672,8.024150848388672,8.024150848388672,0,0.0,0
2001-10-15,8.060959815979004,8.060959815979004,8.060959815979004,8.060959815979004,0,0.0,0
2001-10-16,8.005748748779297,8.005748748779297,8.005748748779297,8.005748748779297,0,0.0,0
2001-10-17,7.968939781188965,7.968939781188965,7.968939781188965,7.968939781188965,0,0.0,0
2001-10-18,7.907594203948975,7.907594203948975,7.907594203948975,7.907594203948975,0,0.0,0
2001-10-19,7.8707857131958,7.8707857131958,7.8707857131958,7.870785713195801,0,0.0,0
2001-10-22,7.791029453277589,7.791029453277589,7.791029453277589,7.791029453277588,0,0.0,0
2001-10-23,7.791029453277589,7.791029453277589,7.791029453277589,7.791029453277588,0,0.0,0
2001-10-24,7.72354793548584,7.72354793548584,7.72354793548584,7.72354793548584,0,0.0,0
2001-10-25,7.741957664489746,7.741957664489746,7.741957664489746,7.741957664489746,0,0.0,0
2001-10-26,7.748088359832764,7.748088359832764,7.748088359832764,7.748088359832764,0,0.0,0
2001-10-29,7.766495227813721,7.766495227813721,7.766495227813721,7.766495227813721,0,0.0,0
2001-10-30,7.741957664489746,7.741957664489746,7.741957664489746,7.741957664489746,0,0.0,0
2001-10-31,7.797167778015137,7.797167778015137,7.797167778015137,7.797167778015137,0,0.0,0
2001-11-01,7.889191150665283,7.889191150665283,7.889191150665283,7.889191150665283,0,0.0,0
2001-11-02,7.827845096588135,7.827845096588135,7.827845096588135,7.827845096588135,0,0.0,0
2001-11-05,7.827845096588135,7.827845096588135,7.827845096588135,7.827845096588135,0,0.0,0
2001-11-06,7.913727760314941,7.913727760314941,7.913727760314941,7.913727760314941,0,0.0,0
2001-11-07,7.895321369171143,7.895321369171143,7.895321369171143,7.895321369171143,0,0.0,0
2001-11-08,7.944398403167725,7.944398403167725,7.944398403167725,7.944398403167725,0,0.0,0
2001-11-09,7.901457786560059,7.901457786560059,7.901457786560059,7.901457786560059,0,0.0,0
2001-11-12,7.932131290435791,7.932131290435791,7.932131290435791,7.932131290435791,0,0.0,0
2001-11-13,8.030287742614746,8.030287742614746,8.030287742614746,8.030287742614746,0,0.0,0
2001-11-14,8.073227882385254,8.073227882385254,8.073227882385254,8.073227882385254,0,0.0,0
2001-11-15,8.152981758117676,8.152981758117676,8.152981758117676,8.152981758117676,0,0.0,0
2001-11-16,8.159112930297852,8.159112930297852,8.159112930297852,8.159112930297852,0,0.0,0
2001-11-19,8.165249824523926,8.165249824523926,8.165249824523926,8.165249824523926,0,0.0,0
2001-11-20,8.122305870056152,8.122305870056152,8.122305870056152,8.122305870056152,0,0.0,0
2001-11-21,8.152981758117676,8.152981758117676,8.152981758117676,8.152981758117676,0,0.0,0
2001-11-23,8.1959228515625,8.1959228515625,8.1959228515625,8.1959228515625,0,0.0,0
2001-11-26,8.177518844604492,8.177518844604492,8.177518844604492,8.177518844604492,0,0.0,0
2001-11-27,8.17138385772705,8.17138385772705,8.17138385772705,8.17138385772705,0,0.0,0
2001-11-28,8.1959228515625,8.1959228515625,8.1959228515625,8.1959228515625,0,0.0,0
2001-11-29,8.2327299118042,8.2327299118042,8.2327299118042,8.2327299118042,0,0.0,0
