key_0,open,high,low,close,volume,macd,macdsignal,macdhist,rsi,mom,slowk,slowd
2000-06-19,25.0,25.0,25.0,25.0,0,,,,,,,
2000-06-20,25.262500762939453,25.262500762939453,25.262500762939453,25.262500762939453,0,,,,,,,
2000-06-21,26.412500381469727,26.412500381469727,26.412500381469727,26.412500381469727,0,,,,,,,
2000-06-22,23.975000381469727,23.975000381469727,23.975000381469727,23.975000381469727,0,,,,,,,
2000-06-23,23.537500381469727,23.537500381469727,23.537500381469727,23.537500381469727,0,,,,,,,
2000-06-26,24.737499237060547,24.737499237060547,24.737499237060547,24.737499237060547,0,,,,,,,
2000-06-27,23.5,23.5,23.5,23.5,0,,,,,,,
2000-06-28,25.237499237060547,25.237499237060547,25.237499237060547,25.237499237060547,0,,,,,,,
2000-06-29,24.0625,24.0625,24.0625,24.0625,0,,,,,,44.124704978319336,35.09469957704999
2000-06-30,24.037500381469727,24.037500381469727,24.037500381469727,24.037500381469727,0,,,,,,54.43646742411769,48.60251198183966
2000-07-03,24.75,24.75,24.75,24.75,0,,,,,-0.25,45.08395996853102,47.88171079032268
2000-07-05,26.162500381469727,26.162500381469727,26.162500381469727,26.162500381469727,0,,,,,0.8999996185302734,67.62592165687835,55.715449683175684
2000-07-06,26.950000762939453,26.950000762939453,26.950000762939453,26.950000762939453,0,,,,,0.5375003814697266,90.64749254441334,67.78579138994091
2000-07-07,28.125,28.125,28.125,28.125,0,,,,,4.149999618530273,100.0,86.09113806709723
2000-07-10,28.162500381469727,28.162500381469727,28.162500381469727,28.162500381469727,0,,,,61.468725907396696,4.625,100.0,96.88249751480446
2000-07-11,28.762500762939453,28.762500762939453,28.762500762939453,28.762500762939453,0,,,,63.193663491473714,4.025001525878906,100.0,100.0
2000-07-12,28.75,28.75,28.75,28.75,0,,,,63.1302521099482,5.25,99.77010091145833,99.9233669704861
2000-07-13,25.987499237060547,25.987499237060547,25.987499237060547,25.987499237060547,0,,,,50.96058593506698,0.75,66.436767578125,88.7356228298611
2000-07-14,26.0625,26.0625,26.0625,26.0625,0,,,,51.23543449043697,2.0,34.004343814750655,66.73707076811132
2000-07-17,27.299999237060547,27.299999237060547,27.299999237060547,27.299999237060547,0,,,,55.652013783910924,3.2624988555908203,16.666666666666668,39.03592601984744
2000-07-18,27.787500381469727,27.787500381469727,27.787500381469727,27.787500381469727,0,,,,57.29296793589083,3.0375003814697266,38.386131490679716,29.68571399069901
2000-07-19,26.112499237060547,26.112499237060547,26.112499237060547,26.112499237060547,0,,,,50.39342150911645,-0.05000114440917969,39.80003526381685,31.61761114038774
2000-07-20,26.225000381469727,26.225000381469727,26.225000381469727,26.225000381469727,0,,,,50.82179091450143,-0.7250003814697266,27.174381462454026,35.12018273898352
2000-07-21,27.25,27.25,27.25,27.25,0,,,,54.66312598212109,-0.875,28.091732275576593,31.68871633394915
2000-07-24,26.024999618530273,26.024999618530273,26.024999618530273,26.024999618530273,0,,,,49.66970411968912,-2.137500762939453,25.77691893248047,27.014344223503688
