Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2009-12-09,11.050201416015625,11.050201416015625,11.050201416015625,11.050201416015625,0,0.0,0
2009-12-10,11.066770553588867,11.066770553588867,11.066770553588867,11.066770553588867,0,0.0,0
2009-12-11,11.088871002197266,11.088871002197266,11.088871002197266,11.088871002197266,0,0.0,0
2009-12-14,11.144128799438477,11.144128799438477,11.144128799438477,11.144128799438477,0,0.0,0
2009-12-15,11.166221618652344,11.166221618652344,11.166221618652344,11.166221618652344,0,0.0,0
2009-12-16,11.193842887878418,11.193842887878418,11.193842887878418,11.193842887878418,0,0.0,0
2009-12-17,11.177268981933594,11.177268981933594,11.177268981933594,11.177268981933594,0,0.0,0
2009-12-18,11.22147274017334,11.22147274017334,11.22147274017334,11.22147274017334,0,0.0,0
2009-12-21,11.25462818145752,11.25462818145752,11.25462818145752,11.25462818145752,0,0.0,0
2009-12-22,11.249099731445312,11.249099731445312,11.249099731445312,11.249099731445312,0,0.0,0
2009-12-23,11.25462818145752,11.25462818145752,11.25462818145752,11.25462818145752,0,0.0,0
2009-12-24,11.309866905212402,11.309866905212402,11.309866905212402,11.309866905212402,0,0.0,0
2009-12-28,11.304350852966309,11.304350852966309,11.304350852966309,11.304350852966309,0,0.0,0
2009-12-29,11.293301582336426,11.293301582336426,11.293301582336426,11.293301582336426,0,0.0,0
2009-12-30,11.27672290802002,11.27672290802002,11.27672290802002,11.27672290802002,0,0.0,0
2009-12-31,11.27672290802002,11.27672290802002,11.27672290802002,11.27672290802002,0,0.0,0
2010-01-04,11.348556518554688,11.348556518554688,11.348556518554688,11.348556518554688,0,0.0,0
2010-01-05,11.398274421691895,11.398274421691895,11.398274421691895,11.398274421691895,0,0.0,0
2010-01-06,11.459051132202148,11.459051132202148,11.459051132202148,11.459051132202148,0,0.0,0
2010-01-07,11.525354385375977,11.525354385375977,11.525354385375977,11.525354385375977,0,0.0,0
2010-01-08,11.564035415649414,11.564035415649414,11.564035415649414,11.564035415649414,0,0.0,0
2010-01-11,11.630331993103027,11.630331993103027,11.630331993103027,11.630331993103027,0,0.0,0
2010-01-12,11.619281768798828,11.619281768798828,11.619281768798828,11.619281768798828,0,0.0,0
2010-01-13,11.641380310058594,11.641380310058594,11.641380310058594,11.641380310058594,0,0.0,0
2010-01-14,11.68558120727539,11.68558120727539,11.68558120727539,11.68558120727539,0,0.0,0
2010-01-15,11.657960891723633,11.657960891723633,11.657960891723633,11.657960891723633,0,0.0,0
2010-01-19,11.696629524230957,11.696629524230957,11.696629524230957,11.696629524230957,0,0.0,0
2010-01-20,11.669007301330566,11.669007301330566,11.669007301330566,11.669007301330566,0,0.0,0
2010-01-21,11.652437210083008,11.652437210083008,11.652437210083008,11.652437210083008,0,0.0,0
2010-01-22,11.575080871582031,11.575080871582031,11.575080871582031,11.575080871582031,0,0.0,0
2010-01-25,11.608229637145996,11.608229637145996,11.608229637145996,11.608229637145996,0,0.0,0
2010-01-26,11.608229637145996,11.608229637145996,11.608229637145996,11.608229637145996,0,0.0,0
2010-01-27,11.597184181213379,11.597184181213379,11.597184181213379,11.597184181213379,0,0.0,0
2010-01-28,11.569546699523926,11.569546699523926,11.569546699523926,11.569546699523926,0,0.0,0
2010-01-29,11.536406517028809,11.536406517028809,11.536406517028809,11.536406517028809,0,0.0,0
2010-02-01,11.613763809204102,11.613763809204102,11.613763809204102,11.613763809204102,0,0.0,0
2010-02-02,11.70216178894043,11.70216178894043,11.70216178894043,11.70216178894043,0,0.0,0
2010-02-03,11.696629524230957,11.696629524230957,11.696629524230957,11.696629524230957,0,0.0,0
2010-02-04,11.514305114746094,11.514305114746094,11.514305114746094,11.514305114746094,0,0.0,0
2010-02-05,11.49772834777832,11.49772834777832,11.49772834777832,11.49772834777832,0,0.0,0
2010-02-08,11.409329414367676,11.409329414367676,11.409329414367676,11.409329414367676,0,0.0,0
2010-02-09,11.448003768920898,11.448003768920898,11.448003768920898,11.448003768920898,0,0.0,0
2010-02-10,11.514305114746094,11.514305114746094,11.514305114746094,11.514305114746094,0,0.0,0
2010-02-11,11.558505058288574,11.558505058288574,11.558505058288574,11.558505058288574,0,0.0,0
2010-02-12,11.541929244995117,11.541929244995117,11.541929244995117,11.541929244995117,0,0.0,0
2010-02-16,11.624804496765137,11.624804496765137,11.624804496765137,11.624804496765137,0,0.0,0
2010-02-17,11.680051803588867,11.680051803588867,11.680051803588867,11.680051803588867,0,0.0,0
2010-02-18,11.740832328796387,11.740832328796387,11.740832328796387,11.740832328796387,0,0.0,0
2010-02-19,11.757408142089844,11.757408142089844,11.757408142089844,11.757408142089844,0,0.0,0
2010-02-22,11.757408142089844,11.757408142089844,11.757408142089844,11.757408142089844,0,0.0,0
2010-02-23,11.768465995788574,11.768465995788574,11.768465995788574,11.768465995788574,0,0.0,0
2010-02-24,11.796086311340332,11.796086311340332,11.796086311340332,11.796086311340332,0,0.0,0
2010-02-25,11.80161190032959,11.80161190032959,11.80161190032959,11.80161190032959,0,0.0,0
2010-02-26,11.81265640258789,11.81265640258789,11.81265640258789,11.81265640258789,0,0.0,0
2010-03-01,11.851329803466797,11.851329803466797,11.851329803466797,11.851329803466797,0,0.0,0
2010-03-02,11.906583786010742,11.906583786010742,11.906583786010742,11.906583786010742,0,0.0,0
2010-03-03,11.901060104370117,11.901060104370117,11.901060104370117,11.901060104370117,0,0.0,0
2010-03-04,11.923161506652832,11.923161506652832,11.923161506652832,11.923161506652832,0,0.0,0
2010-03-05,11.994989395141602,11.994989395141602,11.994989395141602,11.994989395141602,0,0.0,0
2010-03-08,12.017095565795898,12.017095565795898,12.017095565795898,12.017095565795898,0,0.0,0
2010-03-09,12.055771827697754,12.055771827697754,12.055771827697754,12.055771827697754,0,0.0,0
2010-03-10,12.08891773223877,12.08891773223877,12.08891773223877,12.08891773223877,0,0.0,0
2010-03-11,12.11653995513916,12.11653995513916,12.11653995513916,12.11653995513916,0,0.0,0
2010-03-12,12.133115768432617,12.133115768432617,12.133115768432617,12.133115768432617,0,0.0,0
2010-03-15,12.160740852355957,12.160740852355957,12.160740852355957,12.160740852355957,0,0.0,0
2010-03-16,12.21599006652832,12.21599006652832,12.21599006652832,12.21599006652832,0,0.0,0
2010-03-17,12.271239280700684,12.271239280700684,12.271239280700684,12.271239280700684,0,0.0,0
2010-03-18,12.271239280700684,12.271239280700684,12.271239280700684,12.271239280700684,0,0.0,0
2010-03-19,12.21046257019043,12.21046257019043,12.21046257019043,12.21046257019043,0,0.0,0
2010-03-22,12.243617057800293,12.243617057800293,12.243617057800293,12.243617057800293,0,0.0,0
