Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2012-11-09,12.130367279052734,12.130367279052734,12.130367279052734,12.130367279052734,0,0.0,0
2012-11-12,12.138975143432617,12.138975143432617,12.138975143432617,12.138975143432617,0,0.0,0
2012-11-13,12.113146781921387,12.113146781921387,12.113146781921387,12.113146781921387,0,0.0,0
2012-11-14,12.044273376464846,12.044273376464846,12.044273376464846,12.044273376464844,0,0.0,0
2012-11-15,12.018446922302246,12.018446922302246,12.018446922302246,12.018446922302246,0,0.0,0
2012-11-16,12.052885055541992,12.052885055541992,12.052885055541992,12.052885055541992,0,0.0,0
2012-11-19,12.156192779541016,12.156192779541016,12.156192779541016,12.156192779541016,0,0.0,0
2012-11-20,12.156192779541016,12.156192779541016,12.156192779541016,12.156192779541016,0,0.0,0
2012-11-21,12.173412322998047,12.173412322998047,12.173412322998047,12.173412322998047,0,0.0,0
2012-11-23,12.24228572845459,12.24228572845459,12.24228572845459,12.24228572845459,0,0.0,0
2012-11-26,12.24228572845459,12.24228572845459,12.24228572845459,12.24228572845459,0,0.0,0
2012-11-27,12.23367691040039,12.23367691040039,12.23367691040039,12.23367691040039,0,0.0,0
2012-11-28,12.285333633422852,12.285333633422852,12.285333633422852,12.285333633422852,0,0.0,0
2012-11-29,12.311159133911135,12.311159133911135,12.311159133911135,12.311159133911133,0,0.0,0
2012-11-30,12.31976890563965,12.31976890563965,12.31976890563965,12.319768905639648,0,0.0,0
2012-12-03,12.302549362182617,12.302549362182617,12.302549362182617,12.302549362182617,0,0.0,0
2012-12-04,12.302549362182617,12.302549362182617,12.302549362182617,12.302549362182617,0,0.0,0
2012-12-05,12.328378677368164,12.328378677368164,12.328378677368164,12.328378677368164,0,0.0,0
2012-12-06,12.345596313476562,12.345596313476562,12.345596313476562,12.345596313476562,0,0.0,0
2012-12-07,12.354205131530762,12.354205131530762,12.354205131530762,12.354205131530762,0,0.0,0
2012-12-10,12.371423721313475,12.371423721313475,12.371423721313475,12.371423721313477,0,0.0,0
2012-12-11,12.405860900878906,12.405860900878906,12.405860900878906,12.405860900878906,0,0.0,0
2012-12-12,12.405860900878906,12.405860900878906,12.405860900878906,12.405860900878906,0,0.0,0
2012-12-13,12.371423721313475,12.371423721313475,12.371423721313475,12.371423721313477,0,0.0,0
2012-12-14,12.371423721313475,12.371423721313475,12.371423721313475,12.371423721313477,0,0.0,0
2012-12-17,12.414470672607422,12.414470672607422,12.414470672607422,12.414470672607422,0,0.0,0
2012-12-18,12.45751667022705,12.45751667022705,12.45751667022705,12.45751667022705,0,0.0,0
2012-12-19,12.44890785217285,12.44890785217285,12.44890785217285,12.448907852172852,0,0.0,0
2012-12-20,12.474733352661133,12.474733352661133,12.474733352661133,12.474733352661133,0,0.0,0
2012-12-21,12.207847595214842,12.207847595214842,12.207847595214842,12.207847595214844,0,0.0,0
2012-12-24,12.19923973083496,12.19923973083496,12.19923973083496,12.199239730834961,0,0.0,0
2012-12-26,12.173412322998047,12.173412322998047,12.173412322998047,12.173412322998047,0,0.0,0
2012-12-27,12.173412322998047,12.173412322998047,12.173412322998047,12.173412322998047,0,0.0,0
2012-12-28,12.130367279052734,12.130367279052734,12.130367279052734,12.130367279052734,0,0.0,0
2012-12-31,12.207847595214842,12.207847595214842,12.207847595214842,12.207847595214844,0,0.0,0
2013-01-02,12.336986541748047,12.336986541748047,12.336986541748047,12.336986541748047,0,0.0,0
2013-01-03,12.328378677368164,12.328378677368164,12.328378677368164,12.328378677368164,0,0.0,0
2013-01-04,12.354205131530762,12.354205131530762,12.354205131530762,12.354205131530762,0,0.0,0
2013-01-07,12.354205131530762,12.354205131530762,12.354205131530762,12.354205131530762,0,0.0,0
2013-01-08,12.354205131530762,12.354205131530762,12.354205131530762,12.354205131530762,0,0.0,0
2013-01-09,12.380034446716309,12.380034446716309,12.380034446716309,12.380034446716309,0,0.0,0
2013-01-10,12.414470672607422,12.414470672607422,12.414470672607422,12.414470672607422,0,0.0,0
2013-01-11,12.414470672607422,12.414470672607422,12.414470672607422,12.414470672607422,0,0.0,0
2013-01-14,12.414470672607422,12.414470672607422,12.414470672607422,12.414470672607422,0,0.0,0
2013-01-15,12.423079490661621,12.423079490661621,12.423079490661621,12.423079490661621,0,0.0,0
2013-01-16,12.414470672607422,12.414470672607422,12.414470672607422,12.414470672607422,0,0.0,0
2013-01-17,12.44029712677002,12.44029712677002,12.44029712677002,12.44029712677002,0,0.0,0
2013-01-18,12.45751667022705,12.45751667022705,12.45751667022705,12.45751667022705,0,0.0,0
2013-01-22,12.474733352661133,12.474733352661133,12.474733352661133,12.474733352661133,0,0.0,0
2013-01-23,12.483343124389647,12.483343124389647,12.483343124389647,12.483343124389648,0,0.0,0
2013-01-24,12.491952896118164,12.491952896118164,12.491952896118164,12.491952896118164,0,0.0,0
2013-01-25,12.517780303955078,12.517780303955078,12.517780303955078,12.517780303955078,0,0.0,0
2013-01-28,12.509170532226562,12.509170532226562,12.509170532226562,12.509170532226562,0,0.0,0
2013-01-29,12.509170532226562,12.509170532226562,12.509170532226562,12.509170532226562,0,0.0,0
2013-01-30,12.491952896118164,12.491952896118164,12.491952896118164,12.491952896118164,0,0.0,0
2013-01-31,12.491952896118164,12.491952896118164,12.491952896118164,12.491952896118164,0,0.0,0
2013-02-01,12.534997940063477,12.534997940063477,12.534997940063477,12.534997940063477,0,0.0,0
2013-02-04,12.474733352661133,12.474733352661133,12.474733352661133,12.474733352661133,0,0.0,0
2013-02-05,12.509170532226562,12.509170532226562,12.509170532226562,12.509170532226562,0,0.0,0
2013-02-06,12.509170532226562,12.509170532226562,12.509170532226562,12.509170532226562,0,0.0,0
2013-02-07,12.50056266784668,12.50056266784668,12.50056266784668,12.50056266784668,0,0.0,0
2013-02-08,12.526390075683596,12.526390075683596,12.526390075683596,12.526390075683594,0,0.0,0
2013-02-11,12.517780303955078,12.517780303955078,12.517780303955078,12.517780303955078,0,0.0,0
2013-02-12,12.526390075683596,12.526390075683596,12.526390075683596,12.526390075683594,0,0.0,0
2013-02-13,12.534997940063477,12.534997940063477,12.534997940063477,12.534997940063477,0,0.0,0
2013-02-14,12.552218437194824,12.552218437194824,12.552218437194824,12.552218437194824,0,0.0,0
2013-02-15,12.552218437194824,12.552218437194824,12.552218437194824,12.552218437194824,0,0.0,0
2013-02-19,12.578043937683105,12.578043937683105,12.578043937683105,12.578043937683105,0,0.0,0
2013-02-20,12.526390075683596,12.526390075683596,12.526390075683596,12.526390075683594,0,0.0,0
2013-02-21,12.491952896118164,12.491952896118164,12.491952896118164,12.491952896118164,0,0.0,0
2013-02-22,12.534997940063477,12.534997940063477,12.534997940063477,12.534997940063477,0,0.0,0
2013-02-25,12.474733352661133,12.474733352661133,12.474733352661133,12.474733352661133,0,0.0,0
2013-02-26,12.50056266784668,12.50056266784668,12.50056266784668,12.50056266784668,0,0.0,0
2013-02-27,12.552218437194824,12.552218437194824,12.552218437194824,12.552218437194824,0,0.0,0
2013-02-28,12.552218437194824,12.552218437194824,12.552218437194824,12.552218437194824,0,0.0,0
2013-03-01,12.569436073303223,12.569436073303223,12.569436073303223,12.569436073303223,0,0.0,0
2013-03-04,12.578043937683105,12.578043937683105,12.578043937683105,12.578043937683105,0,0.0,0
2013-03-05,12.62969970703125,12.62969970703125,12.62969970703125,12.62969970703125,0,0.0,0
2013-03-06,12.638309478759766,12.638309478759766,12.638309478759766,12.638309478759766,0,0.0,0
2013-03-07,12.646917343139648,12.646917343139648,12.646917343139648,12.646917343139648,0,0.0,0
2013-03-08,12.664135932922363,12.664135932922363,12.664135932922363,12.664135932922363,0,0.0,0
2013-03-11,12.672745704650879,12.672745704650879,12.672745704650879,12.672745704650879,0,0.0,0
2013-03-12,12.672745704650879,12.672745704650879,12.672745704650879,12.672745704650879,0,0.0,0
2013-03-13,12.681354522705078,12.681354522705078,12.681354522705078,12.681354522705078,0,0.0,0
2013-03-14,12.698573112487793,12.698573112487793,12.698573112487793,12.698573112487793,0,0.0,0
2013-03-15,12.689964294433594,12.689964294433594,12.689964294433594,12.689964294433594,0,0.0,0
2013-03-18,12.672745704650879,12.672745704650879,12.672745704650879,12.672745704650879,0,0.0,0
2013-03-19,12.664135932922363,12.664135932922363,12.664135932922363,12.664135932922363,0,0.0,0
2013-03-20,12.689964294433594,12.689964294433594,12.689964294433594,12.689964294433594,0,0.0,0
2013-03-21,12.664135932922363,12.664135932922363,12.664135932922363,12.664135932922363,0,0.0,0
2013-03-22,12.681354522705078,12.681354522705078,12.681354522705078,12.681354522705078,0,0.0,0
2013-03-25,12.672745704650879,12.672745704650879,12.672745704650879,12.672745704650879,0,0.0,0
2013-03-26,12.698573112487793,12.698573112487793,12.698573112487793,12.698573112487793,0,0.0,0
2013-03-27,12.707181930541992,12.707181930541992,12.707181930541992,12.707181930541992,0,0.0,0
2013-03-28,12.724401473999022,12.724401473999022,12.724401473999022,12.724401473999023,0,0.0,0
2013-04-01,12.698573112487793,12.698573112487793,12.698573112487793,12.698573112487793,0,0.0,0
2013-04-02,12.715790748596191,12.715790748596191,12.715790748596191,12.715790748596191,0,0.0,0
2013-04-03,12.681354522705078,12.681354522705078,12.681354522705078,12.681354522705078,0,0.0,0
2013-04-04,12.707181930541992,12.707181930541992,12.707181930541992,12.707181930541992,0,0.0,0
2013-04-05,12.689964294433594,12.689964294433594,12.689964294433594,12.689964294433594,0,0.0,0
2013-04-08,12.707181930541992,12.707181930541992,12.707181930541992,12.707181930541992,0,0.0,0
2013-04-09,12.724401473999022,12.724401473999022,12.724401473999022,12.724401473999023,0,0.0,0
2013-04-10,12.776058197021484,12.776058197021484,12.776058197021484,12.776058197021484,0,0.0,0
2013-04-11,12.801883697509766,12.801883697509766,12.801883697509766,12.801883697509766,0,0.0,0
2013-04-12,12.793274879455566,12.793274879455566,12.793274879455566,12.793274879455566,0,0.0,0
2013-04-15,12.707181930541992,12.707181930541992,12.707181930541992,12.707181930541992,0,0.0,0
2013-04-16,12.75023078918457,12.75023078918457,12.75023078918457,12.75023078918457,0,0.0,0
2013-04-17,12.698573112487793,12.698573112487793,12.698573112487793,12.698573112487793,0,0.0,0
2013-04-18,12.681354522705078,12.681354522705078,12.681354522705078,12.681354522705078,0,0.0,0
2013-04-19,12.715790748596191,12.715790748596191,12.715790748596191,12.715790748596191,0,0.0,0
2013-04-22,12.741620063781738,12.741620063781738,12.741620063781738,12.741620063781738,0,0.0,0
2013-04-23,12.78466510772705,12.78466510772705,12.78466510772705,12.78466510772705,0,0.0,0
2013-04-24,12.793274879455566,12.793274879455566,12.793274879455566,12.793274879455566,0,0.0,0
2013-04-25,12.82771110534668,12.82771110534668,12.82771110534668,12.82771110534668,0,0.0,0
2013-04-26,12.82771110534668,12.82771110534668,12.82771110534668,12.82771110534668,0,0.0,0
2013-04-29,12.86214828491211,12.86214828491211,12.86214828491211,12.86214828491211,0,0.0,0
2013-04-30,12.887976646423338,12.887976646423338,12.887976646423338,12.88797664642334,0,0.0,0
2013-05-01,12.853537559509277,12.853537559509277,12.853537559509277,12.853537559509277,0,0.0,0
2013-05-02,12.896586418151855,12.896586418151855,12.896586418151855,12.896586418151855,0,0.0,0
2013-05-03,12.939632415771484,12.939632415771484,12.939632415771484,12.939632415771484,0,0.0,0
2013-05-06,12.939632415771484,12.939632415771484,12.939632415771484,12.939632415771484,0,0.0,0
2013-05-07,12.974067687988281,12.974067687988281,12.974067687988281,12.974067687988281,0,0.0,0
2013-05-08,12.999896049499512,12.999896049499512,12.999896049499512,12.999896049499512,0,0.0,0
2013-05-09,12.982677459716799,12.982677459716799,12.982677459716799,12.982677459716797,0,0.0,0
2013-05-10,12.99128532409668,12.99128532409668,12.99128532409668,12.99128532409668,0,0.0,0
2013-05-13,12.982677459716799,12.982677459716799,12.982677459716799,12.982677459716797,0,0.0,0
2013-05-14,13.017113685607912,13.017113685607912,13.017113685607912,13.01711368560791,0,0.0,0
2013-05-15,13.034333229064941,13.034333229064941,13.034333229064941,13.034333229064941,0,0.0,0
2013-05-16,13.017113685607912,13.017113685607912,13.017113685607912,13.01711368560791,0,0.0,0
2013-05-17,13.051549911499023,13.051549911499023,13.051549911499023,13.051549911499023,0,0.0,0
2013-05-20,13.060161590576172,13.060161590576172,13.060161590576172,13.060161590576172,0,0.0,0
2013-05-21,13.060161590576172,13.060161590576172,13.060161590576172,13.060161590576172,0,0.0,0
2013-05-22,13.02572250366211,13.02572250366211,13.02572250366211,13.02572250366211,0,0.0,0
2013-05-23,12.999896049499512,12.999896049499512,12.999896049499512,12.999896049499512,0,0.0,0
2013-05-24,12.99128532409668,12.99128532409668,12.99128532409668,12.99128532409668,0,0.0,0
2013-05-28,12.99128532409668,12.99128532409668,12.99128532409668,12.99128532409668,0,0.0,0
2013-05-29,12.956849098205566,12.956849098205566,12.956849098205566,12.956849098205566,0,0.0,0
2013-05-30,12.965459823608397,12.965459823608397,12.965459823608397,12.965459823608398,0,0.0,0
2013-05-31,12.913805007934572,12.913805007934572,12.913805007934572,12.91380500793457,0,0.0,0
2013-06-03,12.913805007934572,12.913805007934572,12.913805007934572,12.91380500793457,0,0.0,0
2013-06-04,12.887976646423338,12.887976646423338,12.887976646423338,12.88797664642334,0,0.0,0
2013-06-05,12.82771110534668,12.82771110534668,12.82771110534668,12.82771110534668,0,0.0,0
2013-06-06,12.844930648803713,12.844930648803713,12.844930648803713,12.844930648803711,0,0.0,0
