key_0,open,high,low,close,volume,macd,macdsignal,macdhist,rsi,mom,slowk,slowd
1999-12-31,8.476119995117188,8.476119995117188,8.476119995117188,8.476119995117188,0,,,,,,,
2000-01-03,8.444755554199219,8.444755554199219,8.444755554199219,8.444755554199219,0,,,,,,,
2000-01-04,7.8723626136779785,7.8723626136779785,7.8723626136779785,7.8723626136779785,0,,,,,,,
2000-01-05,7.966453552246094,7.966453552246094,7.966453552246094,7.966453552246094,0,,,,,,,
2000-01-06,7.903726100921632,7.903726100921632,7.903726100921632,7.903726100921631,0,,,,,,,
2000-01-07,8.162479400634766,8.162479400634766,8.162479400634766,8.162479400634766,0,,,,,,,
2000-01-10,8.523164749145508,8.523164749145508,8.523164749145508,8.523164749145508,0,,,,,,,
2000-01-11,8.264411926269531,8.264411926269531,8.264411926269531,8.264411926269531,0,,,,,,,
2000-01-12,8.217365264892578,8.217365264892578,8.217365264892578,8.217365264892578,0,,,,,,69.62021938477932,63.73922524675391
2000-01-13,8.60157585144043,8.60157585144043,8.60157585144043,8.60157585144043,0,,,,,,69.62021938477932,69.62600764843576
2000-01-14,8.805439949035645,8.805439949035645,8.805439949035645,8.805439949035645,0,,,,,0.32931995391845703,83.54426839366296,74.26156905440719
2000-01-18,8.899534225463867,8.899534225463867,8.899534225463867,8.899534225463867,0,,,,,0.45477867126464844,100.0,84.38816259281408
2000-01-19,8.679986953735352,8.679986953735352,8.679986953735352,8.679986953735352,0,,,,,0.807624340057373,89.27209706987871,90.93878848784722
2000-01-20,8.570210456848145,8.570210456848145,8.570210456848145,8.570210456848145,0,,,,,0.6037569046020508,55.938763736545376,81.73695360214137
2000-01-21,8.483959197998047,8.483959197998047,8.483959197998047,8.483959197998047,0,,,,50.140812643125265,0.580233097076416,22.60543040321204,55.93876373654538
2000-01-24,8.358504295349121,8.358504295349121,8.358504295349121,8.358504295349121,0,,,,47.81978821447554,0.19602489471435547,-9.473903143468002e-15,26.18139804658581
2000-01-25,8.358504295349121,8.358504295349121,8.358504295349121,8.358504295349121,0,,,,47.81978821447554,-0.16466045379638672,-9.473903143468002e-15,7.5351434677373454
2000-01-26,8.468279838562012,8.468279838562012,8.468279838562012,8.468279838562012,0,,,,50.16102206325262,0.20386791229248047,17.28426205384626,5.761420684615419
2000-01-27,8.436911582946777,8.436911582946777,8.436911582946777,8.436911582946777,0,,,,49.47786685862963,0.21954631805419922,38.117056931293696,18.467106328379987
2000-01-28,8.115433692932129,8.115433692932129,8.115433692932129,8.115433692932129,0,,,,43.01250075549569,-0.4861421585083008,38.117056931293696,31.172791972144555
2000-01-31,7.989977359771729,7.989977359771729,7.989977359771729,7.9899773597717285,0,,,,40.77334325930181,-0.815462589263916,20.832794877447366,32.35563624667826
2000-02-01,8.146797180175781,8.146797180175781,8.146797180175781,8.146797180175781,0,,,,44.65202987904343,-0.7527370452880859,10.928915442844024,23.292922417195033
2000-02-02,8.295777320861816,8.295777320861816,8.295777320861816,8.295777320861816,0,,,,48.12752404090907,-0.38420963287353516,33.736146368062016,21.832618896117808
2000-02-03,8.64862060546875,8.64862060546875,8.64862060546875,8.64862060546875,0,,,,55.28850070166635,0.07841014862060547,67.06947970139542,37.24484717076716
2000-02-04,8.970101356506348,8.970101356506348,8.970101356506348,8.970101356506348,0,,,,60.62237309350633,0.4861421585083008,89.47389759188464,63.42650788711402
2000-02-07,9.252378463745117,9.252378463745117,9.252378463745117,9.252378463745117,0,,,,64.61408496677919,0.8938741683959961,99.99999999999999,85.51445909776002
2000-02-08,9.369991302490234,9.369991302490234,9.369991302490234,9.369991302490234,0,,,,66.15360661912946,1.0114870071411133,99.99999999999999,96.49129919729488
2000-02-09,9.283740997314453,9.283740997314453,9.283740997314453,9.283740997314453,0,,,,63.95611103914123,0.8154611587524414,96.0145176614508,98.67150588715026
2000-02-10,9.56601619720459,9.56601619720459,9.56601619720459,9.56601619720459,0,,,,67.73374451766547,1.1291046142578125,96.0145176614508,97.34301177430052
2000-02-11,9.44056224822998,9.44056224822998,9.44056224822998,9.44056224822998,0,,,,64.49830863510606,1.3251285552978516,82.68130595561502,91.57011375950553
2000-02-14,9.338628768920898,9.338628768920898,9.338628768920898,9.338628768920898,0,,,,61.91063119553403,1.34865140914917,59.81504593160548,79.50362318289042
2000-02-15,9.291583061218262,9.291583061218262,9.291583061218262,9.291583061218262,0,,,,60.700200905790915,1.1447858810424805,27.407766783084316,56.63470622343494
2000-02-16,9.409199714660645,9.409199714660645,9.409199714660645,9.409199714660645,0,,,,62.665455859589215,1.1134223937988281,21.693657304430968,36.305490006373596
2000-02-17,9.307263374328613,9.307263374328613,9.307263374328613,9.307263374328613,0,0.2711384544652109,0.20420735299050088,0.06693110147471001,59.871044690139385,0.6586427688598633,18.720456426007107,22.607293504507467
2000-02-18,9.087717056274414,9.087717056274414,9.087717056274414,9.087717056274414,0,0.24778900358480094,0.21292368310936088,0.034865320475440054,54.259063547675545,0.1176156997680664,17.794402241194938,19.40283865721101
2000-02-22,8.907374382019043,8.907374382019043,8.907374382019043,8.907374382019043,0,0.21228515775687562,0.21279597803886383,-0.0005108202819882057,50.104431768711166,-0.3450040817260742,3.5083900923507443,13.341082919850935
2000-02-23,9.13476276397705,9.13476276397705,9.13476276397705,9.13476276397705,0,0.200188794398235,0.21027454131073806,-0.010085746912503052,54.803575932593375,-0.2352285385131836,15.104085503285793,12.135625945610498
2000-02-24,9.103399276733398,9.103399276733398,9.103399276733398,9.103399276733398,0,0.18592830224996781,0.205405293498584,-0.019476991248616182,54.04748669491282,-0.1803417205810547,31.44402804435684,16.685501213331133
2000-02-25,9.064193725585938,9.064193725585938,9.064193725585938,9.064193725585938,0,0.1695092025864291,0.19822607531615302,-0.028716872729723925,53.061989059168035,-0.5018224716186523,54.43250004639234,33.660204531344995
2000-02-28,9.0171480178833,9.0171480178833,9.0171480178833,9.0171480178833,0,0.15096057286137743,0.1887729748251979,-0.03781240196382046,51.84045380928994,-0.4234142303466797,55.42035892464048,47.09896233846323
2000-02-29,9.11124038696289,9.11124038696289,9.11124038696289,9.11124038696289,0,0.14221376621862447,0.1794611331038832,-0.03724736688525873,54.11558656588834,-0.2273883819580078,65.74724521941098,58.533368063481284
2000-03-01,9.369991302490234,9.369991302490234,9.369991302490234,9.369991302490234,0,0.15438128400533202,0.17444516328417298,-0.020063879278840957,59.74719762980064,0.07840824127197266,76.09210655070882,65.75323689825345
2000-03-02,9.63658618927002,9.63658618927002,9.63658618927002,9.63658618927002,0,0.18342173723939936,0.17624047807521825,0.0071812591641811085,64.57189420591175,0.227386474609375,93.3334955025082,78.39094909087602
2000-03-03,9.863975524902344,9.863975524902344,9.863975524902344,9.863975524902344,0,0.22222327310297807,0.18543703708077022,0.03678623602220785,68.08558640534348,0.5567121505737305,99.99999999999999,89.80853401773902
2000-03-06,9.762042045593262,9.762042045593262,9.762042045593262,9.762042045593262,0,0.24195943221812932,0.19674151610824203,0.04521791610988729,64.97464975375921,0.6743249893188477,95.48608471641536,96.27319340630787
2000-03-07,9.691473960876465,9.691473960876465,9.691473960876465,9.691473960876465,0,0.24903549961335258,0.20720031280926415,0.04183518680408843,62.834184731493025,0.7840995788574219,83.84593129993854,93.1106720054513
2000-03-08,9.871817588806152,9.871817588806152,9.871817588806152,9.871817588806152,0,0.26612780194174057,0.21898581063575945,0.047141991305981124,65.92372237456506,0.7370548248291016,83.84593129993853,87.72598243876415
2000-03-09,9.973750114440918,9.973750114440918,9.973750114440918,9.973750114440918,0,0.2846177810024617,0.2321122047090999,0.052505576293361805,67.56492211165988,0.8703508377075195,88.35984658352315,85.35056972780008
