key_0,open,high,low,close,volume,macd,macdsignal,macdhist,rsi,mom,slowk,slowd
2010-11-11,9.939177513122559,9.939177513122559,9.939177513122559,9.939177513122559,0,,,,,,,
2010-11-12,9.790090560913086,9.790090560913086,9.790090560913086,9.790090560913086,0,,,,,,,
2010-11-15,9.790090560913086,9.790090560913086,9.790090560913086,9.790090560913086,0,,,,,,,
2010-11-16,9.56148910522461,9.56148910522461,9.56148910522461,9.56148910522461,0,,,,,,,
2010-11-17,9.591306686401367,9.591306686401367,9.591306686401367,9.591306686401367,0,,,,,,,
2010-11-18,9.7801513671875,9.7801513671875,9.7801513671875,9.7801513671875,0,,,,,,,
2010-11-19,9.849725723266602,9.849725723266602,9.849725723266602,9.849725723266602,0,,,,,,,
2010-11-22,9.919299125671388,9.919299125671388,9.919299125671388,9.919299125671387,0,,,,,,,
2010-11-23,9.790090560913086,9.790090560913086,9.790090560913086,9.790090560913086,0,,,,,,86.8687456082961,84.42281571416915
2010-11-24,10.028630256652832,10.028630256652832,10.028630256652832,10.028630256652832,0,,,,,,86.8687456082961,90.76273861809106
2010-11-26,9.998814582824707,9.998814582824707,9.998814582824707,9.998814582824707,0,,,,,0.05963706970214844,82.7023288146941,85.47994001042876
2010-11-29,9.98887348175049,9.98887348175049,9.98887348175049,9.988873481750488,0,,,,,0.19878292083740234,90.2780054399032,86.6163599542978
2010-11-30,9.929239273071287,9.929239273071287,9.929239273071287,9.929239273071289,0,,,,,0.13914871215820312,76.38919428930103,83.12317618129946
2010-12-01,10.128021240234375,10.128021240234375,10.128021240234375,10.128021240234375,0,,,,,0.5665321350097656,80.55561108290321,82.40760360403583
2010-12-02,10.21747398376465,10.21747398376465,10.21747398376465,10.217473983764648,0,,,,59.33334314168873,0.6261672973632812,86.1111888493976,81.01866474053395
2010-12-03,10.296988487243652,10.296988487243652,10.296988487243652,10.296988487243652,0,,,,61.5422357294319,0.5168371200561523,99.99999999999977,88.88893331076686
2010-12-06,10.346684455871582,10.346684455871582,10.346684455871582,10.346684455871582,0,,,,62.89862885051475,0.49695873260498047,99.99999999999977,95.37039628313238
2010-12-07,10.386441230773926,10.386441230773926,10.386441230773926,10.386441230773926,0,,,,63.99275185053157,0.46714210510253906,99.99999999999999,99.99999999999984
2010-12-08,10.376501083374022,10.376501083374022,10.376501083374022,10.376501083374023,0,,,,63.48862656532596,0.5864105224609375,98.03903861530499,99.3463462051016
2010-12-09,10.396380424499512,10.396380424499512,10.396380424499512,10.396380424499512,0,,,,64.09777468447673,0.3677501678466797,98.03903861530499,98.69269241020334
2010-12-10,10.505711555480957,10.505711555480957,10.505711555480957,10.505711555480957,0,,,,67.32640416620309,0.50689697265625,98.03903861530499,98.039038615305
2010-12-13,10.416258811950684,10.416258811950684,10.416258811950684,10.416258811950684,0,,,,62.38330073964917,0.4273853302001953,76.92324724881384,91.00044149314128
2010-12-14,10.386441230773926,10.386441230773926,10.386441230773926,10.386441230773926,0,,,,60.78135398627643,0.4572019577026367,46.154243580565655,73.70550981489482
2010-12-15,10.32680606842041,10.32680606842041,10.32680606842041,10.32680606842041,0,,,,57.595798253904526,0.19878482818603516,12.82091024723232,45.299467025537275
2010-12-16,10.436137199401854,10.436137199401854,10.436137199401854,10.436137199401855,0,,,,61.572168646731605,0.21866321563720703,22.934700035455496,27.303284621084497
2010-12-17,10.485833168029785,10.485833168029785,10.485833168029785,10.485833168029785,0,,,,63.258700153417756,0.1888446807861328,53.70370370370369,29.819771328797174
2010-12-20,10.515649795532227,10.515649795532227,10.515649795532227,10.515649795532227,0,,,,64.27186695068528,0.16896533966064453,87.03703703703702,54.55848025873208
2010-12-21,10.644859313964844,10.644859313964844,10.644859313964844,10.644859313964844,0,,,,68.34550545325175,0.25841808319091797,100.0,80.24691358024691
2010-12-22,10.61504364013672,10.61504364013672,10.61504364013672,10.615043640136719,0,,,,66.46236480468805,0.2385425567626953,95.23837808776655,94.0918050416012
2010-12-23,10.57528591156006,10.57528591156006,10.57528591156006,10.575285911560059,0,,,,63.93273090186354,0.17890548706054688,80.65515719753701,91.96451176176787
2010-12-27,10.585224151611328,10.585224151611328,10.585224151611328,10.585224151611328,0,,,,64.2985282931802,0.0795125961303711,65.27054181292162,80.3880256994084
2010-12-28,10.535529136657717,10.535529136657717,10.535529136657717,10.535529136657715,0,,,,60.96869661210681,0.11927032470703125,36.698830391821204,60.874843134093304
2010-12-29,10.565345764160156,10.565345764160156,10.565345764160156,10.565345764160156,0,,,,62.232472823693655,0.17890453338623047,30.448168236765735,44.13918014716955
2010-12-30,10.594221115112305,10.594221115112305,10.594221115112305,10.594221115112305,0,0.20499300898461215,0.24648810987445124,-0.0414951008898391,63.46616227847919,0.26741504669189453,45.83278362138111,37.65992741665604
2010-12-31,10.534479141235353,10.534479141235353,10.534479141235353,10.534479141235352,0,0.19046451429497324,0.23528339075855564,-0.0448188764635824,59.1603506970975,0.0983419418334961,45.832783621380656,40.70457849317586
2011-01-03,10.703747749328613,10.703747749328613,10.703747749328613,10.703747749328613,0,0.19041416366756714,0.22630954534035794,-0.0358953816727908,66.16465400783322,0.21791458129882812,66.66666666666568,52.77741130314251
2011-01-04,10.594221115112305,10.594221115112305,10.594221115112305,10.594221115112305,0,0.17946758578932354,0.21694115343015105,-0.037473567640827515,59.1013435381663,0.07857131958007812,45.09806131014972,52.532503866065376
2011-01-05,10.73361873626709,10.73361873626709,10.73361873626709,10.73361873626709,0,0.17996603061171612,0.20954612886646407,-0.029580098254747944,64.32176866667496,0.0887594223022461,78.43139464348404,63.39870754009983
2011-01-06,10.723662376403809,10.723662376403809,10.723662376403809,10.723662376403809,0,0.17751141559046069,0.2031391862112634,-0.02562777062080271,63.69639214844306,0.10861873626708984,76.7648317379178,66.76476256385054
2011-01-07,10.68383312225342,10.68383312225342,10.68383312225342,10.683833122253418,0,0.17038809960921242,0.1965889688908532,-0.026200869281640782,61.13565821448096,0.10854721069335938,86.42849601025495,80.54157413055229
2011-01-10,10.73361873626709,10.73361873626709,10.73361873626709,10.73361873626709,0,0.16683691128756806,0.19063855737019617,-0.02380164608262811,63.13091309581208,0.14839458465576172,86.42849601025495,83.20727458614259
2011-01-11,10.793360710144043,10.793360710144043,10.793360710144043,10.793360710144043,0,0.16691910739854166,0.18589466737586527,-0.018975559977323614,65.42480073000083,0.2578315734863281,88.09505891582118,86.98401697877705
2011-01-12,10.873016357421875,10.873016357421875,10.873016357421875,10.873016357421875,0,0.1714355906598044,0.1830028520326531,-0.011567261372848692,68.26032830575289,0.30767059326171875,100.0,91.5078516420254
2011-01-13,10.873016357421875,10.873016357421875,10.873016357421875,10.873016357421875,0,0.17302046397663595,0.18100637442144968,-0.007985910444813726,68.2603283057529,0.2787952423095703,100.0,96.03168630527375
2011-01-14,10.952672958374023,10.952672958374023,10.952672958374023,10.952672958374023,0,0.17864480338655753,0.18053406021447124,-0.0018892568279137156,71.01701182204035,0.4181938171386719,100.0,100.00000000000001
2011-01-18,10.992500305175781,10.992500305175781,10.992500305175781,10.992500305175781,0,0.18419260918322777,0.18126577000822255,0.002926839175005219,72.31187053849013,0.28875255584716797,100.0,100.00000000000001
2011-01-19,10.773446083068846,10.773446083068846,10.773446083068846,10.773446083068848,0,0.16896570872270722,0.17880575775111948,-0.009840049028412262,57.180394122030634,0.17922496795654297,66.66666666666694,88.88888888888899
2011-01-20,10.594221115112305,10.594221115112305,10.594221115112305,10.594221115112305,0,0.14081311737137803,0.17120722967517119,-0.030394112303793158,48.27893923221889,-0.13939762115478516,33.333333333333606,66.66666666666686
2011-01-21,10.554393768310547,10.554393768310547,10.554393768310547,10.554393768310547,0,0.1139744256290669,0.15976066886595033,-0.045786243236883434,46.54492085928502,-0.16926860809326172,2.7000623958883807e-13,33.33333333333361
2011-01-24,10.604178428649902,10.604178428649902,10.604178428649902,10.604178428649902,0,0.09561953263149015,0.1469324416190583,-0.05131290898756816,49.01026518824427,-0.07965469360351562,3.787865595096084,12.373732976143328
2011-01-25,10.564350128173828,10.564350128173828,10.564350128173828,10.564350128173828,0,0.07697205081328562,0.13294036345790378,-0.05596831264461816,47.13728127237037,-0.16926860809326172,5.302931356786701,3.0302656506276926
2011-01-26,10.723662376403809,10.723662376403809,10.723662376403809,10.723662376403809,0,0.07419369539214671,0.12119102984475236,-0.04699733445260565,54.609565905082256,-0.06969833374023438,38.636264690120036,15.909020547334281
2011-01-27,10.783403396606445,10.783403396606445,10.783403396606445,10.783403396606445,0,0.0759370744328649,0.11214023876237486,-0.03620316432950996,57.060699746186025,-0.08961296081542969,68.18173242835728,37.37364282508801
2011-01-28,10.564350128173828,10.564350128173828,10.564350128173828,10.564350128173828,0,0.058963255123329006,0.1015048420345657,-0.04254158691123669,47.03174696434594,-0.3086662292480469,66.66666666666667,57.82822126171467
2011-01-31,10.614134788513184,10.614134788513184,10.614134788513184,10.614134788513184,0,0.04896415870989834,0.09099670536963222,-0.04203254665973388,49.21635176901906,-0.33853816986083984,40.9090645235255,58.58582120618315
