Date	Open	High	Low	Close	Volume	Date
2000/01/04 	7.265985012054443	7.265985012054443	6.8282790184021	7.06171989440918	4132873	2000/01/04 
2000/01/05 	7.528613090515137	7.528613090515137	7.528613090515137	7.528613090515137	3695250	2000/01/05 
2000/01/06 	8.053863525390625	8.053863525390625	8.053863525390625	8.053863525390625	2279120	2000/01/06 
2000/01/07 	8.608297348022461	8.608297348022461	8.433213233947754	8.608297348022461	27472931	2000/01/07 
2000/01/10 	8.725016593933105	9.162729263305664	8.549934387207031	8.725016593933105	20747743	2000/01/10 
2000/01/11 	8.63747787475586	8.870924949645996	8.141408920288086	8.141408920288086	9709147	2000/01/11 
2000/01/12 	7.703697204589844	8.141408920288086	7.703697204589844	7.8495988845825195	4417110	2000/01/12 
2000/01/13 	8.024682998657227	8.374850273132324	8.024682998657227	8.170584678649902	8949189	2000/01/13 
2000/01/14 	8.112227439880371	8.141408920288086	7.703697204589844	7.703697204589844	3433784	2000/01/14 
2000/01/17 	7.937138080596924	8.170584678649902	7.937138080596924	8.053863525390625	4867948	2000/01/17 
2000/01/18 	8.287310600280762	8.345667839050293	8.053863525390625	8.053863525390625	4078335	2000/01/18 
2000/01/19 	8.112227439880371	8.287310600280762	8.053863525390625	8.053863525390625	6152727	2000/01/19 
2000/01/20 	8.228947639465332	8.228947639465332	7.762053966522217	7.762053966522217	4983857	2000/01/20 
2000/01/21 	7.907961845397949	8.170584678649902	7.762053966522217	8.053863525390625	8206169	2000/01/21 
2000/01/24 	8.404030799865723	8.520751953125	8.228947639465332	8.345667839050293	7261477	2000/01/24 
2000/01/25 	8.520751953125	8.929282188415527	8.462394714355469	8.929282188415527	13705992	2000/01/25 
2000/01/26 	9.221092224121094	9.512895584106445	9.046009063720703	9.337813377380371	17351351	2000/01/26 
2000/01/27 	9.279450416564941	9.279450416564941	8.812561988830566	9.279450416564941	10421540	2000/01/27 
2000/01/28 	9.337813377380371	9.512895584106445	8.870924949645996	8.870924949645996	8850330	2000/01/28 
2000/01/31 	8.491576194763184	8.812561988830566	8.462394714355469	8.491576194763184	6819583	2000/01/31 
2000/02/01 	8.57911491394043	8.695836067199707	8.287310600280762	8.491576194763184	6048039	2000/02/01 
2000/02/09 	8.695836067199707	9.046009063720703	8.491576194763184	9.046009063720703	6389504	2000/02/09 
2000/02/10 	9.337813377380371	9.629623413085938	9.279450416564941	9.629623413085938	19185133	2000/02/10 
2000/02/11 	10.271594047546387	10.271594047546387	9.629623413085938	10.03814697265625	19501610	2000/02/11 
2000/02/14 	10.096510887145996	10.213231086730957	9.337813377380371	9.86306381225586	10023095	2000/02/14 
2000/02/15 	9.86306381225586	9.86306381225586	9.279450416564941	9.337813377380371	5658899	2000/02/15 
2000/02/16 	9.804699897766113	9.979789733886719	9.629623413085938	9.979789733886719	8937341	2000/02/16 
2000/02/17 	10.505041122436523	10.621761322021484	10.505041122436523	10.621761322021484	11484674	2000/02/17 
2000/02/18 	11.263738632202148	11.322101593017578	10.621761322021484	10.971928596496582	24258457	2000/02/18 
2000/02/21 	11.205374717712402	11.322101593017578	10.621761322021484	10.73848819732666	13476388	2000/02/21 
