Date	Open	High	Low	Close	Volume	OpenInt
2005/01/03 	22.25059700012207	22.25059700012207	21.94577407836914	21.94577407836914	4327180.0	11.416136741638184
2005/01/04 	21.94577407836914	21.94577407836914	21.640981674194336	21.640981674194336	2667199.0	11.257584571838379
2005/01/05 	21.640981674194336	22.098186492919922	21.488569259643555	21.94577407836914	4748867.0	11.416136741638184
2005/01/06 	22.098186492919922	22.098186492919922	21.488569259643555	21.488569259643555	3351716.0	11.178299903869629
2005/01/07 	21.488569259643555	21.793392181396484	21.33618927001953	21.488569259643555	2862591.0	11.178299903869629
2005/01/10 	21.488569259643555	21.640981674194336	20.11695671081543	20.574161529541016	7699884.0	10.702627182006836
2005/01/11 	20.42177963256836	21.03136444091797	20.42177963256836	20.878984451293945	3070744.0	10.86119556427002
2005/01/12 	20.726573944091797	21.03136444091797	19.964576721191406	20.11695671081543	4904485.0	10.464792251586914
2005/01/13 	20.11695671081543	20.574161529541016	19.812164306640625	19.812164306640625	4175333.0	10.306239128112793
2005/01/14 	19.50737190246582	19.659753799438477	19.202547073364258	19.35495948791504	5626562.0	10.068403244018555
2005/01/17 	19.50737190246582	20.269367218017578	19.50737190246582	20.11695671081543	3977465.0	10.464792251586914
2005/01/18 	19.812164306640625	19.964576721191406	18.897756576538086	19.202547073364258	8295638.0	9.989118576049805
2005/01/19 	19.202547073364258	19.35495948791504	17.983346939086914	17.983346939086914	15074063.0	9.35489273071289
2005/01/20 	17.221349716186523	17.526142120361328	16.76414680480957	16.916526794433594	11871668.0	8.799935340881348
2005/01/21 	16.916526794433594	17.830934524536133	16.916526794433594	17.67855453491211	10342158.0	9.19633960723877
2005/01/24 	17.37373161315918	17.67855453491211	16.76414680480957	16.76414680480957	4313747.0	8.720669746398926
2005/01/25 	16.916526794433594	17.221349716186523	16.76414680480957	16.916526794433594	3186659.0	8.799935340881348
2005/01/26 	17.221349716186523	17.526142120361328	17.221349716186523	17.37373161315918	3367711.0	9.037773132324219
2005/01/27 	17.67855453491211	17.67855453491211	17.221349716186523	17.221349716186523	3055210.0	8.958504676818848
2005/01/28 	17.221349716186523	18.28813934326172	17.221349716186523	17.983346939086914	6325411.0	9.35489273071289
2005/01/31 	18.28813934326172	18.897756576538086	18.28813934326172	18.897756576538086	7282676.0	9.83056640625
2005/02/01 	18.745344161987305	18.745344161987305	17.983346939086914	17.983346939086914	5319868.0	9.35489273071289
2005/02/02 	18.135759353637695	18.59296226501465	17.983346939086914	17.983346939086914	4142746.0	9.35489273071289
2005/02/03 	17.830934524536133	18.135759353637695	17.67855453491211	17.830934524536133	3524592.0	9.275609016418457
2005/02/04 	17.830934524536133	17.830934524536133	17.830934524536133	17.830934524536133	0.0	9.275609016418457
2005/02/07 	17.830934524536133	17.830934524536133	17.830934524536133	17.830934524536133	0.0	9.275609016418457
2005/02/08 	17.830934524536133	17.830934524536133	17.830934524536133	17.830934524536133	0.0	9.275609016418457
2005/02/09 	17.830934524536133	17.830934524536133	17.830934524536133	17.830934524536133	0.0	9.275609016418457
2005/02/10 	17.830934524536133	17.830934524536133	17.830934524536133	17.830934524536133	0.0	9.275609016418457
2005/02/11 	17.830934524536133	17.830934524536133	17.830934524536133	17.830934524536133	0.0	9.275609016418457
2005/02/14 	18.135759353637695	18.897756576538086	18.135759353637695	18.745344161987305	6667604.0	9.751282691955566
2005/02/15 	18.745344161987305	18.897756576538086	18.28813934326172	18.4405517578125	4090829.0	9.592730522155762
2005/02/16 	18.59296226501465	19.659753799438477	18.135759353637695	19.659753799438477	12783002.0	10.226958274841309
2005/02/17 	19.50737190246582	19.812164306640625	19.050167083740234	19.050167083740234	6760687.0	9.909850120544434
2005/02/18 	18.897756576538086	19.50737190246582	18.745344161987305	19.35495948791504	5578650.0	10.068403244018555
2005/02/21 	19.202547073364258	19.50737190246582	19.050167083740234	19.202547073364258	5728947.0	9.989118576049805
2005/02/22 	19.202547073364258	19.35495948791504	18.59296226501465	18.59296226501465	4348214.0	9.672013282775879
2005/02/23 	18.4405517578125	18.897756576538086	18.28813934326172	18.897756576538086	4876962.0	9.83056640625
2005/02/24 	18.745344161987305	18.897756576538086	18.4405517578125	18.4405517578125	4297612.0	9.592730522155762
2005/02/25 	18.745344161987305	18.897756576538086	18.59296226501465	18.59296226501465	4686935.0	9.672013282775879
2005/02/28 	18.59296226501465	18.59296226501465	18.59296226501465	18.59296226501465	0.0	9.672013282775879
2005/03/01 	18.59296226501465	18.59296226501465	18.135759353637695	18.135759353637695	4660754.0	9.434176445007324
2005/03/02 	18.135759353637695	18.28813934326172	17.830934524536133	17.86144256591797	2596969.0	9.291479110717773
2005/03/03 	17.86144256591797	18.25766372680664	17.800458908081055	17.952871322631836	2563745.0	9.339040756225586
2005/03/04 	17.952871322631836	18.135759353637695	17.86144256591797	17.891918182373047	1993353.0	9.307332038879395
2005/03/07 	17.891918182373047	18.135759353637695	17.709030151367188	17.709030151367188	2354570.0	9.212193489074707
2005/03/08 	17.526142120361328	17.526142120361328	16.489830017089844	16.489830017089844	5398080.0	8.577970504760742
2005/03/09 	15.362056732177734	17.37373161315918	15.362056732177734	16.642210006713867	16626936.0	8.657238960266113
2005/03/10 	16.39837074279785	16.39837074279785	15.727802276611328	15.727802276611328	9555896.0	8.181565284729004
2005/03/11 	15.880213737487793	16.61173439025879	15.727802276611328	16.215482711791992	9234519.0	8.43525505065918
2005/03/14 	15.971641540527344	16.00214958190918	15.544944763183594	15.544944763183594	5678841.0	8.086442947387695
2005/03/15 	15.301074028015137	15.849737167358398	15.118217468261719	15.240120887756348	6699692.0	7.927872657775879
2005/03/16 	15.392533302307129	15.697325706481934	15.301074028015137	15.392533302307129	4227613.0	8.007158279418945
