Date	Open	High	Low	Close	Volume	OpenInt
2010/09/27 	62.73695373535156	62.73695373535156	55.59458923339844	56.94585037231445	7579902	32.890830993652344
2010/09/28 	56.65629577636719	56.65629577636719	53.471187591552734	54.050296783447266	2399542	31.218414306640625
2010/09/29 	53.7607421875	57.42844009399414	53.7607421875	55.88414764404297	2237915	32.27761459350586
2010/09/30 	55.88414764404297	58.104068756103516	55.401554107666016	57.42844009399414	3143442	33.16957473754883
2010/10/01 	57.42844009399414	59.74488067626953	56.4632568359375	57.911033630371094	3039835	33.44830322265625
2010/10/04 	57.81451416015625	57.911033630371094	54.72592544555664	56.65629577636719	3117540	32.72358703613281
2010/10/05 	55.98066329956055	55.98066329956055	54.14681625366211	54.53289031982422	904490	31.497148513793945
2010/10/06 	54.822444915771484	55.49807357788086	53.471187591552734	54.050296783447266	942825	31.218414306640625
2010/10/07 	53.7607421875	53.95377731323242	52.699039459228516	52.89207458496094	877552	30.54945182800293
2010/10/08 	52.89207458496094	53.95377731323242	52.119930267333984	52.119930267333984	820569	30.103471755981445
2010/10/11 	52.312965393066406	52.699039459228516	48.83830261230469	49.610450744628906	1166617	28.6540470123291
2010/10/12 	49.32089614868164	50.57563400268555	49.031341552734375	50.57563400268555	644436	29.211515426635742
2010/10/13 	50.768672943115234	51.347782135009766	50.1895637512207	50.1895637512207	411320	28.988529205322266
2010/10/14 	50.382598876953125	50.57563400268555	49.2243766784668	49.2243766784668	644436	28.431055068969727
2010/10/15 	48.83830261230469	49.2243766784668	48.259193420410156	48.54874801635742	434114	28.040822982788086
2010/10/18 	48.54874801635742	48.54874801635742	46.328826904296875	46.328826904296875	511819	26.758642196655273
2010/10/19 	46.328826904296875	49.51393127441406	46.328826904296875	49.51393127441406	1843172	28.598295211791992
2010/10/20 	49.51393127441406	52.89207458496094	49.51393127441406	52.60251998901367	2404723	30.382211685180664
2010/10/21 	52.60251998901367	53.085113525390625	51.44430160522461	51.54081726074219	1433923	29.768985748291016
2010/10/22 	52.699039459228516	55.11199951171875	51.54081726074219	55.11199951171875	4577366	31.831636428833008
2010/10/25 	56.366737365722656	56.366737365722656	54.33985137939453	55.015480041503906	2580855	31.775888442993164
2010/10/26 	55.015480041503906	55.49807357788086	53.857261657714844	54.14681625366211	1278512	31.274169921875
2010/10/27 	54.6294059753418	55.49807357788086	54.33985137939453	54.822444915771484	1366578	31.664400100708008
2010/10/28 	55.015480041503906	55.015480041503906	53.085113525390625	53.857261657714844	1061973	31.10692024230957
2010/10/29 	54.72592544555664	54.72592544555664	53.56770324707031	54.050296783447266	896202	31.218414306640625
2010/11/01 	55.015480041503906	56.94585037231445	54.91896438598633	55.98066329956055	3085422	32.33335876464844
2010/11/02 	56.366737365722656	56.559776306152344	53.7607421875	54.24333572387695	2364316	31.329910278320312
2010/11/03 	54.436370849609375	54.72592544555664	52.21644973754883	52.40948486328125	1257791	30.270719528198242
2010/11/04 	53.085113525390625	53.95377731323242	52.40948486328125	52.79555892944336	949041	30.493703842163086
2010/11/05 	53.7607421875	54.53289031982422	52.79555892944336	53.37466812133789	1570685	30.828182220458984
2010/11/08 	53.37466812133789	53.37466812133789	49.803489685058594	49.90000534057617	1810017	28.821285247802734
2010/11/09 	50.67215347290039	50.768672943115234	49.803489685058594	50.1895637512207	776017	28.988529205322266
